acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
-196.3,152.38,976.73,5687.5,-9782.5,25917.5
-193.49,152.62,976.49,6142.5,-9327.5,27615.0
-191.05,153.48,976.12,6597.5,-9677.5,29452.5
-188.37,155.18,975.39,6282.5,-11200.0,30152.5
-185.32,157.26,974.54,5250.0,-11637.5,30642.5
-182.02,159.33,974.05,3465.0,-11497.5,31010.0
-178.36,161.04,974.29,2415.0,-11025.0,31920.0
-174.09,162.99,975.51,2362.5,-9607.5,33057.5
-169.09,165.43,976.73,2117.5,-7787.5,33530.0
-163.97,168.12,978.2,1785.0,-7105.0,32672.5
-158.84,170.56,979.78,3307.5,-7280.0,33057.5
-153.23,173.0,981.12,5075.0,-6860.0,33215.0
-147.5,175.31,981.61,6405.0,-6982.5,33687.5
-141.28,177.75,981.73,6650.0,-6072.5,34265.0
-134.44,180.8,981.49,6317.5,-3937.5,33915.0
-127.49,184.1,980.76,6300.0,-3570.0,32847.5
-120.54,187.51,979.66,6597.5,-5372.5,31675.0
-113.95,190.81,978.81,6055.0,-5635.0,30852.5
-107.12,194.22,978.44,5180.0,-5320.0,30135.0
-100.28,197.64,978.2,4550.0,-5530.0,29120.0
-93.09,201.42,978.56,3657.5,-4462.5,27772.5
-85.89,205.2,979.17,3517.5,-3132.5,26215.0
-79.06,208.99,979.78,4217.5,-3517.5,24447.5
-72.35,212.77,980.39,4952.5,-4200.0,22995.0
-65.64,216.67,981.0,5302.5,-3185.0,21717.5
-58.8,220.82,981.12,4357.5,-2275.0,19862.5
-52.22,224.97,980.88,3500.0,-2065.0,17640.0
-45.99,228.75,981.0,3815.0,-1855.0,15977.5
-39.77,232.78,981.12,3570.0,-472.5,14297.5
-33.43,236.92,981.12,2467.5,787.5,12267.5
-26.6,241.32,981.37,1697.5,1732.5,9870.0
-19.89,245.95,981.98,1242.5,2572.5,6527.5
-13.66,250.1,982.22,2100.0,1750.0,2957.5
-7.81,253.88,982.1,3167.5,910.0,-245.0
-2.68,257.18,981.86,2485.0,1592.5,-3062.5
1.59,260.23,981.61,1312.5,2782.5,-5530.0
5.12,262.67,981.37,1470.0,2730.0,-7840.0
7.56,264.62,980.76,1925.0,2065.0,-10150.0
9.03,265.84,980.39,1137.5,2730.0,-11935.0
9.27,266.57,980.15,962.5,3272.5,-12950.0
8.91,266.94,979.66,1277.5,3115.0,-13545.0
8.54,267.42,978.93,1207.5,2537.5,-14262.5
8.17,268.03,977.83,875.0,2012.5,-15662.5
7.44,268.4,976.98,490.0,1522.5,-16922.5
6.22,268.64,976.49,-192.5,2065.0,-17535.0
4.88,268.52,976.12,-560.0,2625.0,-18025.0
3.54,268.64,975.51,-735.0,2537.5,-18935.0
2.2,268.4,974.78,-875.0,1627.5,-20247.5
0.37,267.67,974.54,-1172.5,1312.5,-20965.0
-1.95,266.69,974.9,-1750.0,2170.0,-21297.5
-4.39,265.59,975.27,-1645.0,2537.5,-21175.0
-7.32,264.25,975.63,-1365.0,2590.0,-20982.5
-10.37,262.79,976.0,-717.5,2835.0,-20667.5
-13.66,261.32,976.0,-717.5,2817.5,-20737.5
-16.84,259.86,975.88,-1102.5,2835.0,-20615.0
-20.13,258.4,975.76,-1417.5,3062.5,-20142.5
-23.06,257.3,975.76,-1610.0,3815.0,-19687.5
-25.38,256.69,975.27,-1942.5,3640.0,-20125.0
-27.33,256.44,974.66,-1522.5,2380.0,-21122.5
-29.4,256.08,974.17,-1085.0,2047.5,-21577.5
-30.99,255.83,973.8,-2117.5,2992.5,-21927.5
-32.33,255.71,973.56,-3412.5,3920.0,-22715.0
-33.79,255.59,973.56,-2677.5,3167.5,-23590.0
-35.38,255.35,973.32,-1470.0,1995.0,-24482.5
-37.09,254.74,973.07,-2152.5,2415.0,-25060.0
-38.8,253.88,973.19,-3430.0,3955.0,-25515.0
-40.99,252.66,973.8,-3132.5,3867.5,-26127.5
-43.19,251.32,974.66,-2100.0,2800.0,-26950.0
-45.87,249.49,975.51,-1400.0,2450.0,-28087.5
-49.04,247.42,976.37,-1155.0,2765.0,-27422.5
-51.73,245.83,977.46,-962.5,3902.5,-26810.0
-54.29,244.37,978.32,-1750.0,5617.5,-27335.0
-57.46,242.66,978.93,-927.5,5337.5,-27947.5
-61.0,240.83,979.17,-17.5,4987.5,-27982.5
-64.78,238.63,979.17,-927.5,6195.0,-27597.5
-68.44,236.8,979.05,-1557.5,6790.0,-27142.5
-72.22,235.09,978.56,-560.0,5862.5,-27405.0
-76.13,233.51,977.59,35.0,4567.5,-27772.5
-80.15,231.8,976.49,-787.5,4252.5,-27545.0
-84.18,229.85,976.0,-1907.5,5407.5,-27422.5
-89.06,227.65,976.0,-1365.0,5232.5,-27335.0
-94.06,225.09,975.51,122.5,3815.0,-26740.0
-99.19,222.53,974.78,-227.5,3605.0,-26005.0
-104.07,220.09,974.05,-1802.5,4410.0,-25252.5
-109.07,217.89,973.68,-2257.5,4777.5,-24552.5
-114.07,215.57,973.68,-1697.5,4602.5,-23765.0
-119.19,213.26,973.68,-1330.0,4375.0,-22715.0
-123.95,211.06,973.8,-910.0,4007.5,-21280.0
-127.86,209.35,974.17,-577.5,4690.0,-19845.0
-130.78,208.25,974.41,-315.0,5267.5,-20037.5
-134.08,207.16,973.8,927.5,3727.5,-20755.0
-137.98,205.57,972.83,1102.5,2345.0,-20685.0
-142.62,203.25,971.61,-227.5,2030.0,-20090.0
-147.62,200.57,970.88,-315.0,1067.5,-18917.5
-152.74,197.64,970.63,1067.5,-402.5,-17272.5
-157.87,194.71,970.51,1260.0,-577.5,-16030.0
-163.11,192.03,970.51,962.5,-455.0,-14682.5
-168.6,189.22,970.63,1802.5,-1225.0,-12635.0
-173.48,186.9,970.75,1645.0,-577.5,-10867.5
-178.36,184.34,970.63,367.5,157.5,-9695.0
-183.61,181.78,970.75,17.5,-735.0,-8172.5
-188.98,178.85,970.88,927.5,-1767.5,-6160.0
-194.22,176.05,971.0,1155.0,-1540.0,-3412.5
-199.35,173.24,971.0,1120.0,-1260.0,-595.0
-204.47,170.68,970.75,1540.0,-1627.5,2292.5
-209.11,168.36,970.14,2327.5,-2380.0,4952.5
-213.26,166.41,969.53,2275.0,-2905.0,7805.0
-216.18,165.07,968.8,1382.5,-3062.5,10412.5
-217.89,164.58,968.31,175.0,-2922.5,11690.0
-218.87,164.46,968.31,525.0,-3920.0,12722.5
-219.36,164.33,968.68,1907.5,-4655.0,13930.0
-219.6,164.46,968.68,1977.5,-4340.0,15225.0
-219.23,164.58,968.68,1802.5,-4130.0,16695.0
-218.14,165.31,968.68,1645.0,-3850.0,18025.0
-216.43,166.53,968.44,1400.0,-4025.0,18252.5
-214.35,167.87,968.19,1487.5,-4830.0,18340.0
-212.04,169.21,968.07,1120.0,-5215.0,18340.0
-210.21,170.43,968.19,1592.5,-5810.0,18672.5
-208.38,171.53,968.44,2135.0,-6037.5,19320.0
-206.55,172.75,968.31,1907.5,-5915.0,19775.0
-204.35,173.97,968.31,1610.0,-6072.5,20790.0
-201.79,175.44,968.56,1242.5,-5390.0,21385.0
-198.86,176.9,968.92,962.5,-5460.0,21297.5
-195.93,178.49,969.41,1557.5,-5915.0,21402.5
-193.25,179.83,970.14,1592.5,-5530.0,21385.0
-190.69,181.17,970.75,2222.5,-5775.0,21805.0
-188.12,182.51,971.0,2712.5,-5880.0,22540.0
-185.2,183.98,970.75,2555.0,-5880.0,22890.0
-181.9,185.32,970.51,1400.0,-5687.5,23082.5
-178.49,186.9,970.88,787.5,-5250.0,23117.5
-174.95,188.73,971.61,1487.5,-5162.5,23292.5
-170.8,191.05,971.85,1610.0,-5110.0,22767.5
-166.77,193.49,971.85,1260.0,-5320.0,21857.5
-163.36,195.2,971.85,1610.0,-5740.0,21315.0
-160.67,196.18,972.1,2345.0,-6300.0,21875.0
-158.11,196.91,972.34,2765.0,-6335.0,23205.0
-154.82,198.13,972.58,1855.0,-5057.5,23975.0
-151.04,199.59,972.58,875.0,-4515.0,23940.0
-147.13,201.42,972.95,1050.0,-4760.0,23415.0
-143.59,203.25,973.56,2065.0,-5495.0,22610.0
-140.79,204.47,974.05,2975.0,-6387.5,22540.0
-137.98,205.45,974.17,2572.5,-5862.5,23450.0
-135.05,206.42,974.41,2205.0,-5075.0,24027.5
-131.76,207.64,974.54,2520.0,-5057.5,24815.0
-127.86,209.35,974.29,2362.5,-4900.0,24465.0
-124.2,211.3,973.8,2082.5,-5810.0,23292.5
-120.9,212.65,973.32,2345.0,-6982.5,23047.5
-117.85,213.99,973.32,2502.5,-6685.0,23975.0
-114.07,215.57,973.32,1645.0,-5040.0,25200.0
-109.43,217.77,973.32,560.0,-4025.0,24832.5
-104.55,220.09,973.44,1277.5,-5302.5,23485.0
-99.8,222.28,973.8,2415.0,-6265.0,22172.5
-95.16,224.24,974.05,2835.0,-6090.0,21717.5
-90.16,226.68,974.05,2502.5,-5040.0,21980.0
-84.3,229.6,973.8,1260.0,-4095.0,20895.0
-78.2,232.65,973.68,1015.0,-4532.5,19215.0
-72.22,235.46,973.93,1172.5,-4515.0,17290.0
-66.49,238.14,974.17,1312.5,-4340.0,15540.0
-61.0,240.71,974.41,1207.5,-3955.0,14210.0
-56.0,242.9,974.66,665.0,-3290.0,12862.5
-51.0,244.98,974.9,420.0,-3010.0,11882.5
-45.75,247.05,975.51,17.5,-2170.0,10902.5
-40.5,249.49,976.37,-35.0,-1592.5,8925.0
-35.38,251.81,977.34,892.5,-2047.5,7017.5
-30.26,254.25,978.2,1137.5,-1400.0,5285.0
-24.89,256.81,978.93,490.0,-35.0,3377.5
-19.76,259.13,979.42,-122.5,805.0,1050.0
-14.76,261.45,979.9,297.5,630.0,-1470.0
-10.49,263.64,980.27,822.5,612.5,-3972.5
-6.59,265.59,980.15,805.0,857.5,-6072.5
-3.54,267.3,980.03,665.0,1015.0,-8032.5
-1.1,268.77,979.66,490.0,1295.0,-9975.0
0.73,269.62,979.17,-122.5,1960.0,-11585.0
1.95,270.11,978.68,-700.0,2415.0,-12862.5
2.68,270.47,978.44,-997.5,2660.0,-13947.5
3.05,270.6,978.2,-1032.5,2870.0,-14980.0
3.17,270.6,978.2,-1295.0,3115.0,-16065.0
2.68,270.35,978.2,-1137.5,2870.0,-17360.0
1.46,269.62,978.2,-647.5,2555.0,-18375.0
-0.12,268.64,978.2,-717.5,2905.0,-18532.5
-1.95,267.42,978.2,-1557.5,4042.5,-18462.5
-3.9,266.33,977.95,-1837.5,4252.5,-18672.5
-5.86,265.23,977.95,-1417.5,3727.5,-19285.0
-7.81,264.25,977.71,-1137.5,3430.0,-19985.0
-10.13,263.15,977.46,-927.5,3220.0,-20352.5
-12.69,262.06,977.1,-297.5,2975.0,-20562.5
-15.37,260.96,976.49,-87.5,2625.0,-20720.0
-18.06,259.74,975.51,-875.0,3010.0,-20650.0
-20.62,258.76,974.78,-1662.5,3500.0,-20475.0
-22.81,258.03,974.29,-2590.0,3832.5,-21035.0
-25.01,257.3,973.8,-2852.5,3290.0,-22172.5
-27.57,256.08,973.8,-1942.5,1977.5,-22557.5
-30.13,254.49,974.17,-2047.5,2327.5,-22277.5
-32.7,253.15,974.9,-2590.0,3552.5,-22102.5
-35.14,251.81,975.76,-2502.5,3832.5,-22557.5
-37.7,250.22,976.49,-1820.0,3220.0,-23222.5
-40.38,248.64,977.1,-945.0,3150.0,-23240.0
-43.19,247.17,977.59,-840.0,4060.0,-22610.0
-45.51,246.07,977.46,-1382.5,4987.5,-22802.5
-47.82,245.1,976.85,-1837.5,4672.5,-23607.5
-50.26,244.24,976.24,-1732.5,3867.5,-24202.5
-52.95,243.02,975.51,-2240.0,3902.5,-24587.5
-55.88,241.56,975.27,-2992.5,4410.0,-24692.5
-59.17,239.85,975.27,-3045.0,4567.5,-24640.0
-62.71,238.02,975.63,-2397.5,4025.0,-24290.0
-65.88,236.44,976.12,-1785.0,4480.0,-24097.5
-69.17,234.85,976.37,-1907.5,5022.5,-24167.5
-72.59,233.14,976.37,-2152.5,5145.0,-24342.5
-76.01,231.43,976.49,-2415.0,5057.5,-24342.5
-79.54,229.73,976.61,-2345.0,4830.0,-24325.0
-82.59,228.14,976.98,-1907.5,5022.5,-23922.5
-85.4,226.92,977.22,-1627.5,5757.5,-24027.5
-88.33,225.46,976.98,-1295.0,5145.0,-24780.0
-91.74,223.87,976.73,-1365.0,4567.5,-25305.0
-95.4,221.8,976.37,-1697.5,4795.0,-24990.0
-99.31,219.84,976.0,-2292.5,5407.5,-24255.0
-103.09,217.65,975.76,-1872.5,4812.5,-24517.5
-107.36,215.45,975.27,-787.5,3325.0,-24377.5
-111.75,213.01,974.9,-700.0,3080.0,-23765.0
-116.39,210.57,974.29,-1785.0,3990.0,-23047.5
-121.15,207.89,973.8,-2765.0,4165.0,-22487.5
-126.51,204.96,973.68,-2537.5,3255.0,-21752.5
-132.25,201.54,973.8,-1435.0,2135.0,-20667.5
-138.35,197.76,973.8,-1050.0,1732.5,-19040.0
-144.94,193.86,973.93,-787.5,1557.5,-17132.5
-152.01,189.71,974.05,-315.0,910.0,-15102.5
-159.58,185.32,973.93,297.5,-332.5,-12460.0
-167.26,180.8,973.68,682.5,-997.5,-9397.5
-175.07,176.41,973.56,1260.0,-1365.0,-6072.5
-182.76,171.9,973.32,1575.0,-1592.5,-2240.0
-189.95,167.87,972.83,1050.0,-1662.5,1627.5
-196.42,164.21,972.46,787.5,-2345.0,4847.5
-202.52,160.92,972.34,1085.0,-3150.0,8032.5
-208.13,157.62,972.34,1837.5,-3710.0,11690.0
-213.01,154.57,972.22,2047.5,-3955.0,15050.0
-216.67,151.89,971.97,1942.5,-4287.5,18620.0
-219.11,150.18,972.22,1645.0,-3710.0,21910.0
-220.09,149.57,972.34,1820.0,-3850.0,24080.0
-219.97,149.69,972.34,2135.0,-4725.0,25182.5
-219.36,150.06,972.34,2922.5,-6072.5,25900.0
-218.75,150.3,972.1,4287.5,-7437.5,26932.5
-218.26,150.55,971.85,4375.0,-7980.0,28997.5
-217.16,150.67,971.61,3657.5,-7752.5,31395.0
-215.09,151.16,971.61,3115.0,-7315.0,33022.5
-212.65,152.01,971.61,3360.0,-8277.5,33897.5
-209.84,152.99,972.1,3762.5,-9082.5,34545.0
-206.67,154.21,972.58,4077.5,-8697.5,35875.0
-203.01,155.79,973.07,3762.5,-7735.0,37310.0
-198.86,157.87,973.32,4007.5,-7665.0,38220.0
-194.47,160.19,973.07,4795.0,-8680.0,38150.0
-189.95,162.26,972.34,4742.5,-9467.5,38080.0
-185.81,163.97,971.73,4445.0,-9712.5,38710.0
-181.78,165.43,971.24,3902.5,-9345.0,39970.0
-177.39,167.14,970.88,3727.5,-9205.0,41667.5
-172.14,169.58,970.63,3482.5,-8732.5,42717.5
-165.8,172.63,970.39,2765.0,-8382.5,42717.5
-159.21,175.92,970.39,2590.0,-9100.0,41632.5
-152.87,179.1,970.39,4042.5,-10657.5,40757.5
-146.4,182.02,970.39,4602.5,-10815.0,40897.5
-139.08,185.32,970.27,3080.0,-8872.5,41720.0
-130.78,189.34,970.14,787.5,-7017.5,41107.5
-122.12,193.37,970.39,840.0,-7787.5,39200.0
-113.95,197.03,970.63,2485.0,-9922.5,37047.5
-105.9,200.32,970.88,2257.5,-9782.5,35892.5
-97.6,203.86,971.61,665.0,-7140.0,35997.5
-88.45,208.01,972.83,-752.5,-4462.5,35315.0
-78.69,212.77,974.05,-787.5,-3850.0,33442.5
-67.83,218.26,975.27,-140.0,-3517.5,31045.0
-56.12,224.48,976.49,17.5,-2450.0,27597.5
-43.92,230.95,977.34,140.0,-1907.5,23117.5
-31.96,237.41,977.95,682.5,-2240.0,18392.5
-20.25,243.51,978.44,770.0,-1540.0,13702.5
-9.15,249.37,979.17,-262.5,735.0,9887.5
1.1,255.1,979.78,-1172.5,3360.0,6527.5
10.74,260.59,979.9,-1995.0,4760.0,2380.0
19.52,265.59,979.54,-2940.0,4462.5,-3045.0
27.21,269.86,979.66,-2100.0,2502.5,-8627.5
33.18,273.04,980.15,-665.0,1557.5,-13632.5
37.33,275.23,980.51,-105.0,1837.5,-17272.5
39.65,276.09,980.64,-385.0,2520.0,-19250.0
40.99,276.33,980.64,-1032.5,3710.0,-20650.0
41.48,276.33,980.51,-1767.5,4725.0,-22540.0
41.11,275.72,980.15,-1627.5,4007.5,-24325.0
40.02,275.11,979.9,-1015.0,3202.5,-25760.0
38.43,274.13,979.66,-1435.0,3727.5,-27405.0
35.99,272.55,979.54,-1942.5,4217.5,-28332.5
32.94,270.35,979.66,-1855.0,4462.5,-28350.0
29.89,268.16,979.54,-1960.0,5320.0,-28385.0
26.72,266.2,979.42,-2957.5,5985.0,-29137.5
23.06,264.01,979.42,-2852.5,5635.0,-29837.5
19.03,261.57,979.78,-2345.0,5792.5,-29837.5
14.88,259.37,980.15,-1942.5,6282.5,-29592.5
10.98,257.05,979.9,-1872.5,6265.0,-29855.0
6.95,254.98,979.42,-1995.0,6090.0,-30135.0
2.93,253.15,978.81,-1977.5,5845.0,-30362.5
-0.98,251.56,977.71,-2275.0,5670.0,-30607.5
-4.88,249.86,976.61,-2625.0,4970.0,-31325.0
-9.15,247.78,975.63,-2415.0,3727.5,-31990.0
-13.54,245.46,975.02,-3377.5,4392.5,-31780.0
-18.3,242.9,975.02,-4690.0,5670.0,-31220.0
-23.3,240.34,975.63,-4112.5,5652.5,-30782.5
-28.3,237.66,976.24,-3027.5,5162.5,-30835.0
-33.18,235.09,976.73,-2415.0,4830.0,-30380.0
-38.31,232.41,977.1,-2940.0,5215.0,-30030.0
-43.31,229.6,977.71,-2502.5,4970.0,-29855.0
-48.56,226.68,978.2,-1452.5,4690.0,-29382.5
-53.8,223.38,978.56,-2502.5,6090.0,-27965.0
-59.29,220.09,979.17,-4270.0,8645.0,-26355.0
-64.9,217.04,980.03,-3832.5,8977.5,-25182.5
-70.15,214.35,980.64,-1855.0,7350.0,-24412.5
-75.15,212.16,980.64,-630.0,5810.0,-24710.0
-80.15,209.96,980.03,-157.5,4707.5,-24937.5
-85.4,207.77,979.17,-210.0,4515.0,-24272.5
-90.52,205.57,978.32,-1277.5,5302.5,-23257.5
-95.65,203.37,977.59,-1715.0,5040.0,-22260.0
-100.77,201.18,976.85,-1225.0,3850.0,-21875.0
-106.26,198.62,976.24,-892.5,2940.0,-21507.5
-112.12,195.69,975.76,-560.0,2275.0,-20055.0
-117.97,192.76,975.63,-1102.5,2765.0,-18025.0
-123.71,190.32,975.76,-1260.0,2940.0,-15995.0
-128.59,188.12,975.76,-700.0,2555.0,-14700.0
-133.22,186.17,975.51,-157.5,1435.0,-14035.0
-137.86,184.1,975.51,577.5,437.5,-12775.0
-142.37,182.27,975.39,700.0,805.0,-11567.5
-146.89,180.32,975.02,385.0,490.0,-10447.5
-151.4,178.12,974.41,-175.0,-175.0,-9135.0
-156.16,175.44,974.29,-700.0,-420.0,-7595.0
-161.41,172.26,974.78,-87.5,-1050.0,-5425.0
-167.14,168.97,975.63,875.0,-1225.0,-2625.0
-172.51,165.68,976.61,1505.0,-962.5,647.5
-177.39,162.87,977.34,1820.0,-192.5,3955.0
-181.29,160.8,977.71,2695.0,647.5,6317.5
-184.71,159.33,977.22,2415.0,-770.0,7647.5
-187.76,158.11,976.61,2485.0,-1802.5,9590.0
-190.32,157.14,976.0,2065.0,-1645.0,11812.5
-192.27,156.65,975.15,1890.0,-1907.5,13667.5
-193.49,156.65,974.17,1855.0,-2765.0,14997.5
-193.86,157.01,973.32,1750.0,-3745.0,16047.5
-193.61,157.62,972.83,1172.5,-3605.0,17115.0
-193.0,158.6,973.07,1557.5,-3535.0,17955.0
-191.78,159.82,973.07,2152.5,-4165.0,18550.0
-190.08,161.16,972.95,1680.0,-4375.0,18655.0
-188.37,162.26,973.19,1085.0,-4357.5,18445.0
-187.15,162.75,973.93,1890.0,-5302.5,18742.5
-186.29,162.99,974.78,3255.0,-6090.0,19757.5
-185.32,163.48,975.63,3360.0,-5232.5,21577.5
-183.61,164.33,976.12,2905.0,-3920.0,22767.5
-181.66,165.68,976.0,3552.5,-5092.5,22872.5
-179.58,167.14,975.27,4760.0,-7087.5,22785.0
-177.51,168.6,974.29,4462.5,-7402.5,23257.5
-175.31,170.19,973.44,3307.5,-6580.0,24290.0
-172.75,172.14,972.58,2450.0,-6037.5,25200.0
-169.46,174.46,971.85,2292.5,-6317.5,25532.5
-165.68,176.9,971.12,1382.5,-6580.0,24937.5
-162.02,178.97,970.75,630.0,-6947.5,24185.0
-158.72,180.8,971.36,1557.5,-7700.0,24220.0
-155.18,182.39,971.97,2292.5,-7700.0,24587.5
-151.52,183.98,972.58,1715.0,-7017.5,24902.5
-147.38,185.44,973.44,1540.0,-6405.0,25340.0
-143.23,187.15,974.66,2152.5,-6352.5,25305.0
-139.08,188.86,975.63,3290.0,-7000.0,24762.5
-135.18,190.56,976.24,3150.0,-6877.5,24465.0
-131.15,192.03,976.85,2817.5,-6265.0,24797.5
-127.0,193.86,977.46,2537.5,-5075.0,25620.0
-122.49,195.93,977.95,2275.0,-4340.0,25567.5
-117.61,198.37,978.2,2817.5,-4935.0,24465.0
-113.09,200.57,978.44,3010.0,-5512.5,23030.0
-109.07,202.4,978.44,3360.0,-6107.5,22347.5
-105.65,203.98,978.68,3482.5,-5950.0,22645.0
-101.87,205.57,978.93,3045.0,-4655.0,23187.5
-97.84,207.52,979.17,2730.0,-3902.5,23555.0
-93.45,209.84,979.42,2485.0,-3500.0,22732.5
-89.06,212.04,979.42,2502.5,-3675.0,21262.5
-85.03,213.87,979.42,3185.0,-4427.5,20597.5
-81.37,215.45,979.17,3482.5,-4357.5,20650.0
-77.96,217.04,978.81,2975.0,-3675.0,20510.0
-74.54,218.62,978.07,2922.5,-3675.0,20440.0
-71.13,220.09,977.1,1995.0,-3657.5,20195.0
-67.71,221.67,976.61,752.5,-3412.5,19845.0
-64.17,223.38,976.85,1137.5,-3482.5,19652.5
-60.76,225.21,977.1,1872.5,-3500.0,19267.5
-57.34,226.8,977.22,2450.0,-3692.5,18655.0
-54.17,228.26,977.1,1610.0,-3010.0,17972.5
-51.24,229.48,977.22,1452.5,-2870.0,18147.5
-47.95,230.82,977.22,1540.0,-2432.5,18602.5
-44.29,232.29,977.22,735.0,-1435.0,18060.0
-40.75,233.75,977.46,1120.0,-2520.0,17202.5
-37.21,235.34,977.59,2030.0,-3255.0,16012.5
-33.43,236.92,977.71,1032.5,-2012.5,15435.0
-29.52,238.63,977.95,280.0,-1050.0,14840.0
-25.86,240.58,978.44,612.5,-892.5,13720.0
-22.2,242.41,978.32,1907.5,-2065.0,12477.5
-18.42,244.24,977.71,1872.5,-2240.0,11655.0
-14.27,246.32,977.1,175.0,-910.0,10465.0
-10.0,248.39,976.73,-315.0,-787.5,9100.0
-5.86,250.34,976.73,122.5,-1190.0,7577.5
-1.59,252.42,977.22,630.0,-1050.0,6002.5
2.81,254.61,977.46,665.0,-402.5,4497.5
7.2,256.93,977.71,-35.0,245.0,2590.0
11.71,259.37,977.95,-210.0,560.0,122.5
15.74,261.57,978.2,-262.5,770.0,-2362.5
19.4,263.52,978.2,35.0,857.5,-4217.5
22.94,265.35,978.2,-437.5,1627.5,-6055.0
25.86,266.81,978.07,-857.5,1925.0,-8312.5
28.06,267.91,978.2,-280.0,1470.0,-10430.0
29.28,268.28,978.32,0.0,1662.5,-12022.5
30.01,268.28,978.2,-787.5,2222.5,-12967.5
30.13,267.91,978.2,-1662.5,3255.0,-13685.0
30.01,267.42,978.56,-1680.0,3517.5,-14402.5
29.4,266.81,978.93,-1050.0,3465.0,-15137.5
28.67,266.33,979.42,-700.0,3605.0,-15855.0
27.94,265.96,979.54,-1137.5,4147.5,-16677.5
27.08,265.35,979.66,-1697.5,4900.0,-17342.5
25.99,264.74,979.9,-1837.5,5530.0,-18200.0
24.64,264.25,979.78,-1312.5,5162.5,-19127.5
22.94,263.64,979.54,-822.5,4830.0,-19757.5
20.98,262.91,979.17,-1242.5,5057.5,-20527.5
18.79,262.18,978.56,-1522.5,4655.0,-21035.0
16.71,261.32,978.2,-1680.0,4480.0,-21437.5
14.76,260.59,978.2,-2345.0,5372.5,-22137.5
12.57,259.62,978.44,-2257.5,5547.5,-22837.5
9.88,258.4,978.68,-1067.5,5110.0,-23012.5
7.08,257.05,978.93,-472.5,5337.5,-23030.0
4.27,255.71,978.68,-1120.0,5880.0,-23187.5
1.46,254.37,978.32,-1277.5,5740.0,-23467.5
-1.34,253.27,977.95,-1260.0,5635.0,-24167.5
-4.27,252.05,977.46,-1732.5,5547.5,-24535.0
