timestamp_ms,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
6672,200.81,236.92,964.41,-8225.0,-9100.0,-28875.0
6701,203.13,235.22,966.48,-6860.0,-12460.0,-31797.5
6730,203.98,233.75,968.68,-6790.0,-12810.0,-33705.0
6759,203.62,232.78,971.0,-8207.5,-9240.0,-36732.5
6788,200.81,232.04,974.54,-7455.0,-9047.5,-39830.0
6817,194.1,229.85,978.93,-5810.0,-7840.0,-40267.5
6846,182.39,225.46,983.93,-4147.5,-5600.0,-37292.5
6875,166.9,219.84,988.93,-175.0,-2240.0,-30730.0
6904,148.96,214.72,992.59,2572.5,2502.5,-23800.0
6933,127.86,208.38,995.64,5267.5,4690.0,-14332.5
6963,106.51,201.3,996.86,8225.0,4847.5,-962.5
6992,89.3,195.44,994.79,6667.5,7210.0,10202.5
7022,75.52,190.81,992.71,3325.0,9187.5,18287.5
7051,64.17,185.81,993.2,3552.5,9922.5,26687.5
7080,57.95,181.66,994.06,5460.0,9975.0,34702.5
7109,58.32,179.46,994.06,3762.5,12617.5,36872.5
7138,61.73,178.12,993.32,4532.5,11882.5,37170.0
7167,66.86,177.27,990.52,6230.0,9362.5,37555.0
7196,73.93,177.02,985.88,3762.5,8907.5,36855.0
7225,82.72,176.9,981.86,122.5,10202.5,35717.5
7254,94.18,177.51,978.44,-507.5,8977.5,33425.0
7284,108.09,180.07,974.78,472.5,3360.0,27860.0
7313,123.46,184.95,970.39,210.0,1085.0,21735.0
7343,140.06,191.3,966.24,-2905.0,332.5,14490.0
7372,156.4,197.76,964.04,-5810.0,-420.0,6667.5
7402,171.9,204.23,963.07,-4515.0,-3342.5,-1487.5
7431,185.93,210.69,961.85,-5442.5,-7822.5,-10780.0
7460,197.03,215.94,961.73,-7350.0,-8662.5,-17132.5
7489,205.45,219.72,963.56,-8820.0,-8277.5,-22190.0
7518,211.43,222.04,966.36,-7332.5,-10062.5,-27597.5
7547,213.38,223.14,969.53,-6265.0,-11602.5,-31780.0
7576,211.91,223.14,972.58,-5022.5,-11340.0,-33740.0
7605,207.89,222.53,975.15,-4707.5,-10062.5,-35385.0
7633,200.69,221.06,978.44,-3482.5,-8907.5,-36225.0
7662,190.2,219.11,982.34,-332.5,-9100.0,-34335.0
7691,177.63,216.92,985.39,1505.0,-7700.0,-31185.0
7720,163.36,214.23,988.08,35.0,-2975.0,-26162.5
7749,146.77,209.72,994.3,-735.0,2082.5,-19425.0
7778,127.37,203.74,1002.23,7175.0,4270.0,-8452.5
7807,109.92,198.98,1005.28,8732.5,9030.0,3307.5
7836,96.38,194.96,1006.74,4900.0,16502.5,10850.0
7865,84.91,190.81,1007.96,8085.0,15802.5,16712.5
7894,74.91,186.78,1008.09,10622.5,13457.5,21472.5
7923,66.61,183.24,1006.5,12600.0,13825.0,28245.0
7952,61.49,181.29,1002.47,11532.5,13265.0,34177.5
7981,61.12,181.17,997.23,9345.0,12145.0,36907.5
8011,64.54,182.02,991.86,8032.5,9537.5,36120.0
8040,69.17,183.73,985.64,6965.0,5967.5,35262.5
8070,76.98,186.78,977.83,5145.0,4532.5,34055.0
8099,87.96,190.81,969.05,-105.0,4865.0,29890.0
8128,99.19,195.44,962.09,-4847.5,4060.0,26215.0
8157,111.75,200.69,957.46,-6072.5,1330.0,22032.5
8186,126.39,206.67,954.53,-8050.0,-192.5,15627.5
8215,141.4,213.01,954.28,-7437.5,-1802.5,8977.5
8244,155.92,219.36,954.89,-5775.0,-3955.0,2415.0
8273,169.7,225.21,954.04,-4795.0,-7490.0,-4655.0
8302,181.78,230.34,951.72,-4060.0,-13982.5,-12652.5
8331,191.17,234.61,949.4,-4882.5,-17657.5,-17832.5
8360,198.62,237.53,949.16,-10955.0,-10570.0,-19810.0
8389,204.96,239.24,952.09,-13492.5,-8470.0,-22260.0
8418,210.57,240.46,956.72,-10762.5,-10920.0,-27300.0
8447,213.5,240.83,961.6,-10430.0,-8855.0,-30222.5
8476,213.99,240.95,965.26,-8855.0,-8522.5,-31500.0
8505,213.5,241.32,967.95,-9345.0,-8995.0,-34912.5
8534,210.33,239.49,973.8,-9432.5,-4340.0,-37765.0
8563,203.37,235.95,981.73,-4042.5,-4287.5,-37117.5
8592,194.1,232.04,987.96,52.5,-4550.0,-35437.5
8622,181.17,227.41,992.96,2275.0,262.5,-30520.0
8651,163.72,222.41,996.5,6842.5,490.0,-22102.5
8680,144.94,217.16,998.2,8820.0,2065.0,-11707.5
8709,127.49,211.43,999.55,8312.5,5372.5,-2590.0
8738,111.14,205.57,1001.86,10535.0,6177.5,5582.5
8767,96.01,200.32,1004.67,12022.5,9450.0,14472.5
8796,84.18,195.93,1007.11,13510.0,11480.0,21717.5
8825,76.25,193.0,1007.48,15050.0,13125.0,27947.5
8854,72.1,191.91,1004.67,15767.5,13930.0,33232.5
8883,71.98,193.0,998.57,14822.5,13755.0,36452.5
8912,75.88,195.69,990.27,11322.5,13177.5,36522.5
8941,82.47,199.23,981.12,9607.5,9957.5,34632.5
8970,89.55,203.01,971.61,7245.0,5792.5,31745.0
9000,97.36,207.52,962.58,2520.0,6895.0,32200.0
9029,107.97,212.89,954.77,-1120.0,6615.0,31622.5
9059,122.0,219.48,947.94,-3220.0,3307.5,27685.0
9088,138.23,227.04,942.08,-5407.5,105.0,21717.5
9118,156.16,235.46,937.69,-7787.5,-1400.0,14227.5
9147,174.09,243.88,935.5,-10867.5,-1365.0,5810.0
9176,190.32,251.2,935.98,-9992.5,-3745.0,-2310.0
9205,204.35,257.18,936.59,-8697.5,-6475.0,-9065.0
9234,215.45,262.3,936.72,-11637.5,-6055.0,-15452.5
9263,223.26,265.11,938.42,-14105.0,-4200.0,-19862.5
9291,228.02,265.35,941.11,-12285.0,-5792.5,-23345.0
9320,230.82,264.25,942.69,-11252.5,-8102.5,-26950.0
9349,231.31,261.81,945.26,-14647.5,-5565.0,-29522.5
9378,229.48,258.27,951.36,-15242.5,-2607.5,-30555.0
9407,226.43,254.49,958.68,-8977.5,-7647.5,-32865.0
9436,222.28,251.32,964.04,-5915.0,-8960.0,-34895.0
9465,215.82,248.88,967.83,-6772.5,-5722.5,-34510.0
9494,207.89,245.83,972.58,-5810.0,-1557.5,-34457.5
9523,197.4,241.8,977.71,-1260.0,105.0,-33512.5
9553,182.27,237.17,981.25,1137.5,787.5,-29697.5
9582,163.11,231.56,985.27,2607.5,2047.5,-21927.5
9612,142.74,224.6,991.01,6580.0,4707.5,-10885.0
9641,123.22,217.16,996.5,8697.5,7017.5,105.0
9670,106.26,210.82,1000.28,11340.0,7507.5,8505.0
9699,91.99,205.81,1001.99,13422.5,8417.5,15487.5
9728,79.79,202.03,1002.72,14455.0,11620.0,22820.0
9757,70.76,199.35,1001.99,16975.0,12197.5,30327.5
9786,67.1,199.1,998.33,15155.0,12740.0,32742.5
9815,66.37,200.32,993.08,11987.5,11725.0,32042.5
9844,66.25,201.79,987.35,11130.0,10605.0,33810.0
9873,68.08,203.98,979.78,7525.0,11095.0,35140.0
9902,71.74,206.67,971.97,3762.5,11042.5,35525.0
9932,77.1,209.96,964.17,2520.0,8137.5,34930.0
9961,85.28,214.23,955.5,-227.5,6597.5,33757.5
9991,97.11,219.84,947.33,-5880.0,5390.0,29837.5
10020,111.26,226.31,941.6,-9310.0,4812.5,24377.5
10049,127.12,233.02,938.67,-11322.5,2660.0,18812.5
10078,145.3,240.1,938.3,-11865.0,-1172.5,9362.5
10106,162.75,246.2,940.5,-11147.5,-3045.0,-1470.0
10135,176.17,251.44,943.67,-9835.0,-5285.0,-9082.5
10164,186.66,255.59,946.72,-10027.5,-5442.5,-15085.0
10193,194.22,257.91,949.53,-9467.5,-6440.0,-20090.0
10221,198.98,258.52,951.23,-8382.5,-9502.5,-24727.5
10250,202.03,258.03,952.82,-8487.5,-11812.5,-27335.0
10278,204.35,256.57,955.75,-9030.0,-10395.0,-30555.0
10307,205.2,254.25,960.63,-9835.0,-8085.0,-32567.5
10336,203.37,251.08,966.36,-7297.5,-8400.0,-34545.0
10365,199.59,247.54,971.85,-4777.5,-8242.5,-35420.0
10394,193.13,243.76,976.98,-5337.5,-4357.5,-35052.5
10423,183.98,239.61,982.34,-1960.0,-3080.0,-34072.5
10452,171.65,234.85,985.88,1942.5,-4707.5,-32655.0
10481,154.82,229.48,988.2,2397.5,-2555.0,-27772.5
10510,134.57,223.02,991.62,3885.0,402.5,-18322.5
10540,114.07,216.43,995.28,5512.5,2712.5,-6807.5
10569,95.89,210.33,998.94,6055.0,6440.0,3937.5
10598,81.25,205.2,1001.99,8610.0,7455.0,11357.5
10627,69.05,201.42,1002.84,11130.0,7822.5,17675.0
10656,59.78,198.98,1001.38,9660.0,10010.0,23397.5
10685,54.05,197.88,998.94,9187.5,11130.0,27702.5
10714,51.73,197.76,995.52,8820.0,11060.0,29890.0
10743,51.61,198.74,991.37,7962.5,10692.5,32025.0
10772,54.05,200.32,987.47,5880.0,11690.0,33197.5
10801,57.95,201.79,983.81,4217.5,10115.0,31517.5
10830,61.61,203.13,980.64,4445.0,8715.0,32760.0
10860,66.86,205.2,976.49,4812.5,8155.0,33862.5
10889,74.42,207.89,970.51,2275.0,7560.0,32375.0
10919,82.23,210.45,964.9,-1242.5,6492.5,29190.0
10948,91.26,213.13,959.65,-1417.5,3570.0,27790.0
10978,104.68,217.4,954.53,-4007.5,805.0,23082.5
11007,121.15,223.02,950.5,-7752.5,875.0,15242.5
11037,136.64,228.38,949.4,-10220.0,770.0,7402.5
11066,151.16,232.65,950.14,-9065.0,-1907.5,-227.5
11095,163.36,236.07,950.38,-8802.5,-4042.5,-7000.0
11124,173.0,238.51,950.87,-10255.0,-5530.0,-12040.0
11152,180.68,239.36,952.09,-10552.5,-7157.5,-16537.5
11181,185.44,238.63,953.31,-10027.5,-10430.0,-19705.0
11209,187.76,236.8,955.63,-10115.0,-12390.0,-21910.0
11238,188.86,233.87,960.63,-11865.0,-8785.0,-24290.0
11266,188.37,230.34,966.61,-10517.5,-8295.0,-25480.0
11295,187.03,226.68,973.32,-8032.5,-7997.5,-26092.5
11324,184.83,223.99,978.68,-7052.5,87.5,-24517.5
11353,182.76,222.41,982.22,-6685.0,-5530.0,-27912.5
11382,179.83,220.7,986.74,-5442.5,-4725.0,-29522.5
11411,175.31,219.23,990.88,-2485.0,-3097.5,-29522.5
11440,169.95,218.38,993.32,-822.5,-2187.5,-29470.0
11469,162.75,217.04,995.64,822.5,-612.5,-29592.5
11498,152.5,214.35,998.08,4322.5,-1452.5,-27195.0
11526,140.42,211.43,1000.03,5495.0,122.5,-22067.5
11555,127.12,208.38,1002.84,5005.0,3955.0,-16712.5
11584,112.0,204.23,1008.21,7157.5,6317.5,-10937.5
11613,95.65,198.98,1013.09,12512.5,6422.5,-2415.0
11642,79.79,195.08,1013.82,15085.0,6720.0,5897.5
11671,65.88,192.64,1010.53,14560.0,8662.5,13020.0
11700,54.78,191.05,1006.38,11130.0,11200.0,19022.5
11729,46.97,189.83,1003.57,10360.0,12232.5,24080.0
11758,41.72,189.34,1001.13,9607.5,12005.0,26477.5
11787,38.92,190.08,997.72,10535.0,11182.5,29837.5
11816,39.41,192.03,993.08,8435.0,12512.5,31255.0
11845,41.72,194.71,988.2,6300.0,12372.5,30922.5
11874,43.92,197.27,982.71,5757.5,9940.0,30817.5
11904,47.09,199.59,976.37,3517.5,9485.0,31675.0
11933,52.34,202.4,970.14,-490.0,8925.0,30782.5
11963,59.78,205.94,965.02,-1977.5,7175.0,28805.0
11992,68.69,209.84,959.9,-3010.0,5180.0,26635.0
12021,80.28,214.96,954.41,-5425.0,4147.5,23362.5
12050,94.18,221.06,950.01,-9345.0,3342.5,16275.0
12079,107.36,226.8,948.31,-10482.5,1207.5,9870.0
12108,120.05,231.92,948.67,-10202.5,-787.5,4095.0
12137,132.37,236.07,949.65,-9975.0,-3202.5,-2905.0
12166,142.37,238.39,949.89,-8942.5,-7052.5,-8487.5
12195,150.3,239.49,948.67,-8750.0,-10115.0,-12162.5
12224,157.01,239.97,948.43,-12757.5,-9397.5,-16502.5
12253,162.02,239.12,950.87,-13335.0,-9677.5,-19652.5
12282,165.55,237.05,954.04,-12425.0,-11602.5,-22365.0
12311,167.87,234.97,957.94,-12302.5,-11952.5,-25445.0
12340,168.73,232.04,963.56,-11340.0,-12442.5,-28542.5
12369,168.36,228.14,970.14,-6580.0,-16082.5,-30905.0
12398,167.75,224.24,976.24,-3832.5,-15347.5,-31815.0
12427,165.92,220.33,982.1,-6545.0,-4130.0,-30677.5
12455,163.24,216.43,988.2,-6615.0,-3762.5,-29540.0
12484,160.8,213.74,992.96,-2835.0,-5442.5,-30817.5
12512,156.65,211.79,995.64,-1382.5,-4585.0,-31255.0
12541,149.08,209.6,998.08,1085.0,-3955.0,-29697.5
12570,138.1,207.4,999.79,4095.0,-4637.5,-25567.5
12599,125.78,205.2,1001.13,3535.0,-1925.0,-20580.0
12628,111.51,201.54,1005.4,2922.5,2660.0,-14875.0
12657,95.28,196.18,1012.23,7647.5,4340.0,-6685.0
12686,79.3,191.3,1016.99,12827.5,4620.0,2520.0
12715,65.15,187.15,1017.97,14892.5,6562.5,10605.0
12744,53.44,183.61,1016.26,15382.5,9100.0,18970.0
12773,45.14,180.8,1012.48,12757.5,11777.5,25060.0
12802,38.92,178.12,1009.43,10447.5,12582.5,29067.5
12831,35.14,175.92,1007.6,12862.5,12005.0,35577.5
12860,36.11,175.68,1004.06,12495.0,12005.0,39147.5
12889,40.02,176.66,999.67,10885.0,11497.5,39357.5
12918,45.02,177.75,994.42,11865.0,8575.0,40057.5
12947,51.73,179.71,987.71,11865.0,7262.5,41877.5
12976,62.46,183.24,979.78,8470.0,7700.0,41002.5
13005,76.13,188.12,971.24,1732.5,7787.5,35647.5
13034,89.91,193.0,964.53,-3605.0,7770.0,30625.0
13063,104.07,198.37,959.9,-4392.5,6282.5,27825.0
13092,121.51,205.2,955.87,-5950.0,3202.5,21735.0
13121,139.81,212.65,952.45,-7525.0,1452.5,13090.0
13150,155.92,220.21,950.62,-8347.5,-525.0,5915.0
13179,170.92,227.29,950.62,-8085.0,-2240.0,-1137.5
13208,184.71,232.65,952.33,-9100.0,-1242.5,-8505.0
13237,196.42,236.44,953.06,-7315.0,-3220.0,-14157.5
13266,206.67,239.61,950.38,-8067.5,-6195.0,-19932.5
13295,215.94,241.68,947.82,-12390.0,-5547.5,-25550.0
13324,222.77,241.32,948.43,-14717.5,-5320.0,-30030.0
13353,227.65,239.36,951.72,-12705.0,-7560.0,-33617.5
13381,229.85,235.83,956.48,-11392.5,-9047.5,-38097.5
13410,227.9,230.95,960.63,-7682.5,-14472.5,-41352.5
13438,222.89,225.58,963.92,-6545.0,-18567.5,-42157.5
13467,216.79,220.94,967.95,-8452.5,-12285.0,-39550.0
13495,210.82,217.4,972.83,-9275.0,-7297.5,-37607.5
13524,204.23,214.35,977.83,-4917.5,-8645.0,-38447.5
13553,193.74,211.18,982.1,-2485.0,-6352.5,-37450.0
13582,179.22,207.4,986.13,-2625.0,-2082.5,-33250.0
13611,162.38,203.13,991.37,-682.5,87.5,-27142.5
13640,144.08,198.37,998.2,2607.5,2625.0,-20510.0
13669,122.98,192.76,1005.52,7105.0,5390.0,-9397.5
13698,101.99,187.64,1010.4,10727.5,7122.5,3605.0
13727,85.16,184.1,1012.23,11690.0,9240.0,12127.5
13756,71.61,181.29,1012.6,12425.0,11462.5,19722.5
13785,61.24,179.34,1011.87,13510.0,12862.5,26687.5
13814,54.78,178.61,1009.18,12950.0,13772.5,31097.5
13843,51.61,178.61,1005.77,11882.5,14682.5,34247.5
13871,50.39,178.97,1001.5,11410.0,13685.0,36750.0
13900,51.85,179.58,995.89,11970.0,10237.5,38482.5
13929,56.61,181.78,988.93,10412.5,7437.5,36575.0
13958,61.49,184.46,982.1,7385.0,7192.5,35052.5
13987,66.12,187.51,976.0,5005.0,8505.0,37030.0
14016,73.44,191.54,969.66,2975.0,7245.0,36715.0
14045,82.72,196.18,964.17,-192.5,6667.5,34492.5
14074,92.72,200.93,960.51,-1085.0,5355.0,32882.5
14103,104.68,206.42,956.6,-857.5,2502.5,30660.0
14132,121.27,213.26,953.06,-3832.5,1330.0,26110.0
14161,143.23,222.04,951.84,-5407.5,-52.5,19092.5
14190,167.87,232.41,951.84,-5512.5,-2117.5,6755.0
14219,189.1,241.8,952.09,-5792.5,-3237.5,-5355.0
14248,204.84,249.25,952.21,-6300.0,-3815.0,-13195.0
14277,216.79,254.37,952.45,-8050.0,-2695.0,-19775.0
14305,225.21,256.81,953.55,-8225.0,-2905.0,-25392.5
14334,230.46,257.18,954.28,-6247.5,-6212.5,-29995.0
14362,233.39,256.69,954.77,-7297.5,-5950.0,-33267.5
14391,234.12,255.1,956.48,-7997.5,-5547.5,-36242.5
14419,233.39,252.17,958.43,-6475.0,-5845.0,-38010.0
14448,231.07,249.37,959.77,-5792.5,-7612.5,-40407.5
14477,226.92,246.32,961.12,-5827.5,-8627.5,-42175.0
14506,220.82,242.54,963.43,-6790.0,-6667.5,-42875.0
14535,212.77,238.02,966.24,-5127.5,-5915.0,-42175.0
14564,203.13,233.51,968.68,-3360.0,-7070.0,-42262.5
14593,191.3,228.51,970.39,-3342.5,-5460.0,-41475.0
14622,175.31,223.5,971.49,-2152.5,-3815.0,-37642.5
14651,156.89,218.5,971.97,-3115.0,-1995.0,-32060.0
14680,136.03,212.52,972.83,-3850.0,402.5,-25917.5
14709,111.63,205.33,974.29,-2677.5,350.0,-16852.5
14739,85.16,197.52,977.1,-2432.5,2782.5,-2205.0
14768,62.46,190.81,981.12,-1277.5,5355.0,12950.0
14797,46.12,185.81,985.88,962.5,6335.0,21437.5
14826,34.28,183.0,990.15,4095.0,6282.5,28157.5
14855,26.84,181.78,993.2,5740.0,7472.5,33740.0
14884,23.55,181.66,994.54,7105.0,7420.0,36540.0
14913,22.33,181.9,994.3,8067.5,6790.0,38237.5
14942,21.96,182.02,992.59,7735.0,6982.5,41090.0
14971,24.4,182.51,990.4,6685.0,6125.0,42997.5
15000,30.26,183.24,988.2,6527.5,4812.5,41790.0
15029,36.97,184.71,985.64,6877.5,3465.0,40950.0
15059,45.26,187.39,981.61,7577.5,752.5,39917.5
15088,56.73,190.93,976.12,7507.5,-3622.5,35315.0
15118,69.3,194.71,971.0,5565.0,-1750.0,31640.0
15147,79.42,197.52,967.7,2712.5,822.5,31850.0
15177,91.13,200.81,964.9,2625.0,-857.5,31552.5
15206,108.7,205.94,961.97,-980.0,-875.0,25952.5
15235,129.81,212.52,961.24,-3115.0,-210.0,17850.0
15264,152.74,220.09,962.46,-1347.5,-1820.0,8557.5
15293,176.41,228.38,962.46,-140.0,-1977.5,-2100.0
15322,196.42,236.19,961.48,-2887.5,-805.0,-12740.0
15351,211.3,241.8,961.24,-3465.0,332.5,-19740.0
15380,223.02,245.34,961.12,-2782.5,-2205.0,-26495.0
15409,231.07,246.93,960.38,-2607.5,-3622.5,-31465.0
15438,235.46,247.05,958.68,-3237.5,-4672.5,-34650.0
15467,237.9,246.93,956.6,-4637.5,-5442.5,-37607.5
15496,238.63,246.32,955.63,-5862.5,-6545.0,-40915.0
15525,236.92,244.37,955.75,-4795.0,-7752.5,-42297.5
15554,233.14,242.05,955.5,-5337.5,-7892.5,-43942.5
15583,226.68,239.0,955.75,-5722.5,-7192.5,-44975.0
15612,217.65,235.22,956.48,-5897.5,-6177.5,-43750.0
15641,206.18,231.56,957.33,-7647.5,-4357.5,-42490.0
15669,190.08,226.55,959.65,-6650.0,-3832.5,-39340.0
15698,168.97,220.33,962.82,-5285.0,-3255.0,-32095.0
15726,144.33,213.01,967.95,-4830.0,-367.5,-23555.0
15755,116.88,204.72,975.02,-280.0,1067.5,-10657.5
15784,90.04,197.4,981.0,3552.5,1697.5,5407.5
15813,69.54,192.88,985.03,5687.5,3867.5,17692.5
15842,55.88,190.69,987.22,5722.5,5670.0,23782.5
15871,45.87,189.71,989.05,5757.5,7455.0,29750.0
15900,39.65,189.34,989.66,7595.0,8347.5,35472.5
15929,36.48,189.47,988.2,6545.0,9187.5,37012.5
15958,34.16,188.73,987.83,7542.5,7525.0,41510.0
15988,36.36,188.86,986.98,10342.5,7472.5,46462.5
16017,43.92,190.69,983.56,6107.5,9712.5,43942.5
16047,51.85,193.37,979.54,4462.5,7997.5,41510.0
16076,60.51,197.15,974.9,3692.5,6562.5,40285.0
16106,72.22,201.79,969.9,87.5,8207.5,35752.5
16135,84.06,205.94,966.24,-910.0,6807.5,30520.0
16164,95.65,210.57,963.31,2222.5,1382.5,27790.0
16193,111.02,216.67,960.14,1015.0,-17.5,22750.0
16222,128.95,223.75,959.41,-4620.0,4112.5,16135.0
16251,148.6,231.31,962.82,-4095.0,4060.0,8890.0
16280,168.12,239.73,965.75,1242.5,-945.0,-1470.0
16309,184.83,248.03,965.02,857.5,-2730.0,-10272.5
16338,197.88,254.86,963.07,-1750.0,-2940.0,-17570.0
16367,208.62,259.37,962.34,-2380.0,-3622.5,-23905.0
16396,216.31,261.81,961.85,-2082.5,-5250.0,-30135.0
16425,219.97,262.91,960.99,-1837.5,-6912.5,-34160.0
16454,220.94,262.54,959.9,-2642.5,-7472.5,-36977.5
16483,219.84,260.96,958.55,-4095.0,-7875.0,-40005.0
16512,216.06,258.15,955.87,-5442.5,-9327.5,-42682.5
16541,209.72,254.25,953.31,-8750.0,-8907.5,-44502.5
16570,201.06,249.37,952.82,-9852.5,-5705.0,-43242.5
16598,191.05,244.0,953.31,-11882.5,-2467.5,-41282.5
16627,177.27,237.66,955.38,-13615.0,-665.0,-38622.5
16655,157.62,229.85,961.36,-10045.0,-4060.0,-32567.5
16684,135.91,221.19,969.17,-4007.5,-4025.0,-23117.5
16712,112.73,212.52,976.12,-2660.0,717.5,-13580.0
16741,87.6,204.11,982.1,1960.0,682.5,-1085.0
16770,65.15,197.4,985.64,4707.5,980.0,12407.5
16800,49.41,192.76,987.35,4637.5,3395.0,21437.5
16829,39.28,189.95,988.32,5127.5,4847.5,26530.0
16858,32.7,188.49,989.18,6090.0,5547.5,30782.5
16887,29.04,187.51,989.18,7210.0,6737.5,36032.5
16917,28.91,186.9,988.32,5582.5,7472.5,36680.0
16946,30.26,186.42,986.98,6160.0,4900.0,36662.5
16976,32.57,186.54,984.66,6160.0,4235.0,38447.5
17005,38.19,187.76,980.76,3307.5,5617.5,38972.5
17035,46.36,189.59,976.61,-402.5,6895.0,35437.5
17064,53.68,191.05,973.93,-420.0,5022.5,32882.5
17093,60.63,192.27,972.1,577.5,3290.0,33197.5
17122,69.3,194.47,969.9,-1260.0,3727.5,32357.5
17151,80.76,197.52,968.19,-3202.5,2520.0,30082.5
17180,97.11,201.79,968.44,-4637.5,-315.0,25567.5
17209,120.17,208.01,971.24,-4882.5,-2345.0,16747.5
17238,145.55,216.31,975.39,-4077.5,297.5,3360.0
17267,167.14,224.24,978.56,-892.5,-140.0,-7857.5
17296,185.93,230.58,978.93,140.0,-1260.0,-17815.0
17325,201.79,234.73,977.46,-840.0,-2957.5,-28490.0
17354,211.91,235.46,976.0,-1190.0,-4567.5,-35752.5
17383,217.4,234.24,974.54,-1505.0,-5232.5,-40005.0
17412,219.84,231.8,973.07,-2852.5,-5932.5,-44100.0
17441,218.87,227.77,972.71,-2747.5,-6370.0,-47057.5
17470,214.23,222.77,972.34,-2415.0,-7087.5,-48090.0
17499,205.69,217.16,971.0,-3027.5,-6597.5,-47705.0
17528,193.37,210.82,969.29,-4182.5,-6265.0,-45010.0
17557,177.88,204.23,967.95,-4830.0,-6160.0,-40652.5
17585,160.67,197.52,965.87,-6947.5,-8505.0,-35805.0
17614,143.35,191.17,965.63,-11970.0,-6387.5,-32077.5
17642,121.15,183.0,971.36,-13002.5,2485.0,-24797.5
17671,94.43,172.75,981.12,-6370.0,3237.5,-10430.0
17700,69.78,163.36,990.15,1540.0,577.5,3815.0
17730,50.26,156.65,996.5,4637.5,2835.0,14507.5
17759,35.38,152.26,1001.01,7017.5,4480.0,22750.0
17788,24.4,149.57,1003.57,9450.0,4812.5,31640.0
17817,19.03,148.6,1003.33,9187.5,6597.5,36907.5
17846,18.18,148.84,1001.5,8225.0,7875.0,38167.5
17875,18.06,148.96,999.42,8505.0,7892.5,40757.5
17905,20.01,149.57,996.25,8575.0,7472.5,44100.0
17934,26.11,151.52,992.59,4900.0,7245.0,42647.5
17964,33.92,154.21,989.54,4742.5,5845.0,41072.5
17993,42.09,157.14,985.39,3955.0,4392.5,40075.0
18023,51.24,160.31,981.0,70.0,5372.5,36855.0
18052,60.15,163.6,977.22,-1977.5,3867.5,35157.5
18081,71.0,167.63,974.17,-2170.0,-437.5,35472.5
18110,90.04,174.46,971.85,-1645.0,-3395.0,31132.5
18139,117.24,183.98,972.46,-4917.5,-2240.0,16922.5
18168,144.45,193.49,977.95,-3832.5,-2642.5,1435.0
18197,167.63,202.15,983.44,3517.5,-5075.0,-9275.0
