acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
262.67,307.44,931.1,-6650.0,-2607.5,-32252.5
263.64,307.07,931.59,-5600.0,-2957.5,-33845.0
263.52,306.95,932.08,-3955.0,-3080.0,-34230.0
263.03,306.95,931.96,-3815.0,-2555.0,-34772.5
262.3,307.07,931.47,-5810.0,-1662.5,-35857.5
261.81,306.95,931.47,-7612.5,-717.5,-37205.0
261.2,306.71,931.84,-7420.0,-227.5,-39200.0
259.86,306.46,932.08,-6160.0,-1050.0,-40652.5
258.27,306.46,931.47,-6020.0,-1102.5,-41737.5
256.44,306.59,930.62,-8347.5,857.5,-43207.5
254.25,306.34,930.13,-11445.0,2835.0,-45062.5
251.44,305.24,930.74,-12687.5,3412.5,-46795.0
247.9,303.29,932.08,-11322.5,3062.5,-48142.5
243.63,301.1,933.54,-9380.0,2765.0,-48562.5
238.39,299.02,934.28,-8557.5,3202.5,-48317.5
232.53,296.95,934.28,-9835.0,3657.5,-48055.0
226.55,294.75,934.03,-11235.0,2800.0,-47355.0
221.06,292.31,934.76,-11935.0,2817.5,-46742.5
216.18,290.24,936.23,-12040.0,4392.5,-46655.0
211.06,288.16,937.81,-12302.5,6142.5,-46882.5
205.2,285.85,939.52,-12670.0,6615.0,-47197.5
198.49,283.53,941.6,-11585.0,4742.5,-47687.5
191.05,280.6,943.79,-10307.5,3622.5,-47092.5
183.49,277.43,946.6,-9590.0,4410.0,-45045.0
176.05,274.74,949.53,-9030.0,6685.0,-42910.0
168.6,272.55,952.09,-8347.5,7612.5,-42105.0
160.8,270.35,953.8,-7542.5,5967.5,-41930.0
153.23,268.28,955.38,-6090.0,3657.5,-41090.0
146.28,266.2,957.09,-5145.0,3972.5,-39812.5
139.81,264.74,958.55,-5355.0,6142.5,-38657.5
133.47,263.89,959.41,-5792.5,6877.5,-38185.0
127.0,262.79,959.9,-6177.5,5967.5,-38237.5
120.29,261.57,960.63,-5705.0,4777.5,-38290.0
113.46,259.86,961.85,-4742.5,4200.0,-37310.0
106.99,258.27,962.82,-4060.0,4620.0,-35577.5
101.26,257.18,963.31,-3430.0,4585.0,-34510.0
96.14,256.69,963.07,-3587.5,4077.5,-34772.5
91.01,256.44,962.21,-4637.5,2712.5,-35927.5
85.52,255.96,961.73,-4690.0,157.5,-36837.5
79.91,255.22,961.73,-3815.0,-1365.0,-36907.5
73.93,254.13,961.97,-4760.0,-227.5,-36347.5
67.34,252.66,962.34,-6230.0,1225.0,-35787.5
60.15,250.71,963.31,-6580.0,910.0,-34895.0
52.22,248.15,964.78,-5950.0,87.5,-33372.5
43.92,245.22,966.97,-6002.5,910.0,-31832.5
34.53,242.05,969.66,-5547.5,1837.5,-29697.5
24.16,238.63,972.46,-4130.0,1382.5,-26582.5
13.42,235.22,974.9,-2012.5,-245.0,-22505.0
2.56,232.04,977.34,-787.5,-227.5,-17535.0
-8.17,228.99,979.66,-87.5,1242.5,-12600.0
-18.79,226.07,981.86,787.5,1732.5,-7560.0
-29.16,223.26,983.44,2135.0,997.5,-2485.0
-38.67,220.82,984.78,3237.5,612.5,2467.5
-47.34,218.75,985.76,4165.0,612.5,7280.0
-55.14,216.92,986.13,4672.5,402.5,11952.5
-62.1,215.45,986.37,5197.5,-297.5,16205.0
-67.95,214.48,986.49,5827.5,-1032.5,20265.0
-72.35,213.74,986.37,6422.5,-1120.0,24167.5
-75.27,213.5,986.0,6247.5,-332.5,27527.5
-77.1,213.74,985.39,6545.0,-717.5,30222.5
-77.59,214.35,984.54,7332.5,-2520.0,32112.5
-76.74,215.21,983.81,7962.5,-3815.0,34265.0
-74.42,216.55,983.08,7560.0,-2520.0,35752.5
-71.74,218.26,981.98,6860.0,-2625.0,35595.0
-69.3,219.72,980.51,7192.5,-5442.5,35280.0
-66.61,220.82,979.54,8277.5,-7525.0,36715.0
-63.2,221.8,979.05,7962.5,-5670.0,38605.0
-59.17,223.02,978.44,6877.5,-3675.0,40022.5
-54.66,224.6,977.71,7227.5,-4305.0,41107.5
-49.41,226.68,976.98,8032.5,-5110.0,41230.0
-43.92,228.87,976.0,7035.0,-4830.0,40250.0
-39.16,230.82,975.02,6615.0,-5757.5,39655.0
-34.53,232.04,974.29,7875.0,-7507.5,40635.0
-28.79,233.63,973.93,8522.5,-6352.5,42542.5
-21.47,235.83,973.44,7367.5,-3115.0,43575.0
-13.42,238.88,972.34,6037.5,-2047.5,41755.0
-6.34,241.8,971.12,6282.5,-4637.5,38412.5
-0.24,244.0,969.9,7420.0,-7455.0,36732.5
5.25,245.46,968.8,8365.0,-7717.5,37572.5
11.22,247.17,967.58,7945.0,-5845.0,39200.0
18.18,249.37,965.87,6615.0,-4165.0,39322.5
25.13,252.05,963.8,5180.0,-4620.0,37187.5
30.99,254.25,962.09,4585.0,-7000.0,34842.5
35.5,255.22,961.36,4917.5,-8505.0,34632.5
39.65,255.35,961.73,5915.0,-7717.5,37082.5
44.65,255.71,962.82,6562.5,-4707.5,39445.0
50.87,256.69,963.56,6527.5,-1977.5,40390.0
57.46,258.4,963.56,7700.0,-2800.0,39690.0
64.17,260.35,963.07,8627.5,-5040.0,38255.0
70.52,262.42,962.34,8277.5,-5040.0,36575.0
76.13,263.64,961.36,7962.5,-4427.5,35840.0
80.76,264.25,960.02,7455.0,-4690.0,35997.5
85.4,264.74,958.92,7507.5,-5320.0,36732.5
90.52,265.47,957.94,7455.0,-4602.5,37117.5
95.89,266.81,956.48,7490.0,-5250.0,36960.0
101.75,268.64,954.28,7805.0,-7157.5,35945.0
107.36,270.47,951.97,7175.0,-8050.0,34860.0
113.34,272.06,949.89,5827.5,-8015.0,34597.5
119.68,273.52,948.67,4900.0,-6965.0,34002.5
126.27,274.74,947.82,4182.5,-5652.5,33197.5
132.74,275.72,947.45,4462.5,-5442.5,33022.5
139.69,276.94,946.96,5355.0,-5932.5,32690.0
147.62,278.53,946.23,5722.5,-5932.5,31937.5
156.4,280.36,945.5,5197.5,-5530.0,30502.5
165.92,282.55,944.65,5057.5,-5407.5,27877.5
175.8,284.75,944.04,4480.0,-4480.0,24640.0
185.93,286.94,943.55,4287.5,-3885.0,21892.5
196.79,289.26,943.06,4935.0,-3710.0,19792.5
208.74,292.31,942.08,4830.0,-1942.5,17255.0
221.67,296.22,940.62,3552.5,-70.0,12530.0
234.61,300.12,938.3,2537.5,-105.0,5827.5
246.68,303.78,935.5,1242.5,-892.5,-1347.5
257.05,306.95,932.81,402.5,-1837.5,-8085.0
265.59,309.27,930.49,-787.5,-1627.5,-12950.0
272.3,311.1,928.42,-2765.0,385.0,-16205.0
277.67,312.32,926.96,-4690.0,1890.0,-19197.5
281.7,313.3,926.1,-5985.0,2642.5,-22032.5
284.63,313.66,925.98,-6317.5,2940.0,-24955.0
286.33,313.54,926.35,-5897.5,3255.0,-27282.5
286.94,313.3,926.83,-5635.0,3482.5,-29207.5
286.7,312.93,927.32,-6037.5,4515.0,-30695.0
285.6,312.32,927.69,-6597.5,5162.5,-32497.5
283.65,311.59,928.18,-6422.5,4287.5,-34212.5
280.84,310.37,928.42,-5722.5,3290.0,-35542.5
277.43,309.15,928.42,-5337.5,2905.0,-36172.5
273.77,308.29,927.69,-5267.5,2117.5,-36557.5
270.23,307.68,926.47,-6265.0,1767.5,-37240.0
266.81,307.2,925.61,-8837.5,3447.5,-37975.0
263.15,306.46,925.86,-10500.0,4882.5,-39217.5
258.88,305.24,926.47,-10045.0,4375.0,-40407.5
254.0,303.54,927.44,-9905.0,4112.5,-40950.0
248.51,301.71,928.3,-10010.0,3920.0,-41195.0
242.66,299.63,929.52,-10255.0,4025.0,-41020.0
236.56,297.44,930.98,-10710.0,4812.5,-40355.0
230.34,295.36,932.69,-11165.0,5617.5,-39987.5
224.11,293.29,934.64,-11217.5,5757.5,-39795.0
217.65,291.21,936.84,-9835.0,4795.0,-39707.5
211.43,289.14,938.79,-8312.5,4112.5,-39200.0
205.2,287.31,940.38,-7717.5,4305.0,-38745.0
198.86,285.72,941.6,-8015.0,4882.5,-38482.5
192.27,284.02,942.45,-7770.0,4130.0,-38500.0
185.68,282.31,943.3,-7402.5,3412.5,-37817.5
179.71,280.6,944.28,-8260.0,4462.5,-36890.0
173.97,279.01,945.5,-9660.0,5775.0,-36347.5
168.48,277.67,946.84,-9502.5,5565.0,-36155.0
163.11,276.45,948.31,-9117.5,4935.0,-36522.5
157.62,275.11,949.89,-9257.5,4672.5,-37065.0
151.77,273.28,951.72,-9327.5,5075.0,-37257.5
145.3,271.08,953.55,-8802.5,5390.0,-36470.0
138.23,268.77,955.5,-7682.5,5250.0,-35017.5
131.27,266.45,957.09,-6755.0,5110.0,-33302.5
124.56,264.5,958.19,-6282.5,4777.5,-32147.5
118.22,262.79,959.16,-6265.0,4217.5,-31692.5
112.0,261.45,960.14,-6002.5,3657.5,-31010.0
106.02,260.1,961.36,-5827.5,3972.5,-29907.5
100.28,258.88,962.21,-5652.5,4515.0,-28752.5
94.67,257.66,962.82,-5950.0,4812.5,-27965.0
89.06,256.32,963.43,-6072.5,4830.0,-27090.0
83.69,254.86,964.41,-6247.5,4987.5,-26145.0
78.2,253.52,965.26,-5617.5,4200.0,-25357.5
72.71,252.05,966.0,-4585.0,2642.5,-24955.0
67.1,250.34,966.61,-4480.0,2240.0,-24255.0
61.37,248.51,967.58,-5512.5,3570.0,-22960.0
55.14,246.68,968.92,-5460.0,4235.0,-21455.0
48.68,244.98,970.27,-4060.0,3167.5,-20072.5
41.97,243.15,971.12,-3045.0,1470.0,-18882.5
35.01,240.83,972.1,-3132.5,1102.5,-17710.0
27.08,238.27,973.56,-3272.5,1260.0,-16100.0
18.3,235.22,975.02,-2590.0,682.5,-13282.5
9.03,231.8,976.85,-1085.0,-840.0,-9170.0
-0.37,228.38,978.68,577.5,-1715.0,-4497.5
-9.52,225.09,980.64,1435.0,-910.0,385.0
-17.81,222.41,982.59,2502.5,-875.0,5320.0
-25.38,220.09,983.81,3990.0,-1592.5,9310.0
-32.21,218.01,984.66,4987.5,-2747.5,13125.0
-38.19,216.18,985.39,5565.0,-2782.5,17080.0
-43.07,214.72,986.0,5915.0,-2625.0,21087.5
-46.73,213.74,986.25,6527.5,-3202.5,24255.0
-49.29,213.01,986.13,6930.0,-4112.5,26635.0
-51.0,212.77,985.88,7595.0,-5145.0,28980.0
-51.73,212.89,985.52,8312.5,-5582.5,31412.5
-51.48,213.13,984.91,8295.0,-5320.0,33267.5
-50.63,213.62,983.81,7840.0,-5722.5,34737.5
-49.04,213.99,982.71,7770.0,-7157.5,36190.0
-46.36,214.72,982.1,7770.0,-7280.0,37975.0
-42.58,215.7,981.98,7630.0,-6422.5,39340.0
-38.06,216.92,982.1,8575.0,-6422.5,40215.0
-32.94,218.62,981.86,9292.5,-6580.0,40267.5
-27.45,219.97,981.49,8960.0,-6352.5,40232.5
-21.84,221.31,981.37,9047.5,-6160.0,40687.5
-15.49,222.65,981.37,9800.0,-5652.5,41142.5
-9.03,224.11,981.12,10290.0,-5162.5,41090.0
-2.44,225.94,980.39,10465.0,-4970.0,41265.0
4.27,228.02,979.42,10325.0,-5127.5,40915.0
10.98,230.21,978.2,10290.0,-5442.5,40162.5
17.57,232.41,976.98,10412.5,-6072.5,39550.0
24.03,234.48,975.76,10867.5,-6195.0,39672.5
30.74,237.05,974.54,11042.5,-5477.5,39480.0
37.33,239.61,972.83,11130.0,-5407.5,38920.0
43.92,242.05,970.75,10727.5,-5827.5,38220.0
50.26,244.73,968.8,10902.5,-6737.5,37520.0
56.85,247.29,966.73,10990.0,-7017.5,37380.0
63.93,250.1,964.65,10097.5,-6037.5,36872.5
70.88,252.91,962.58,8575.0,-5232.5,35752.5
77.59,255.47,960.63,7507.5,-5442.5,34685.0
84.42,258.03,959.16,7735.0,-6247.5,34090.0
91.62,260.59,958.19,7402.5,-5705.0,33512.5
99.19,263.28,957.21,7385.0,-5250.0,32690.0
107.12,266.2,955.99,7385.0,-5565.0,30852.5
115.17,268.89,955.02,6702.5,-4900.0,28805.0
122.85,271.33,954.16,6160.0,-3920.0,26792.5
130.05,273.77,953.19,6597.5,-4410.0,25182.5
137.49,276.09,951.84,6562.5,-4462.5,23677.5
144.94,278.65,950.5,5600.0,-3867.5,22032.5
152.5,281.33,949.4,4987.5,-3360.0,19862.5
160.06,284.26,948.06,5372.5,-3465.0,17815.0
168.24,287.31,946.23,5757.5,-3465.0,16240.0
177.39,290.85,943.79,4725.0,-3115.0,14542.5
187.76,295.0,941.11,3027.5,-2887.5,11270.0
198.86,299.51,938.67,2047.5,-2957.5,6072.5
210.08,304.02,935.86,1190.0,-2712.5,35.0
220.58,308.17,932.81,-595.0,-2607.5,-6475.0
229.48,311.59,930.13,-2660.0,-2730.0,-12250.0
236.92,314.03,927.69,-4812.5,-2170.0,-16800.0
242.9,315.98,925.86,-6387.5,-1575.0,-20125.0
248.15,317.32,924.52,-7962.5,-805.0,-23135.0
252.42,318.3,923.54,-9695.0,0.0,-26565.0
255.71,318.91,923.3,-10675.0,-192.5,-30170.0
257.79,318.66,923.78,-11025.0,-420.0,-33250.0
258.88,317.93,925.25,-11375.0,1067.5,-35332.5
259.13,316.59,926.83,-10937.5,2187.5,-36872.5
258.88,315.0,928.18,-9887.5,2380.0,-38115.0
258.4,313.91,928.91,-10080.0,3080.0,-39690.0
257.42,313.05,929.15,-11410.0,3937.5,-42402.5
255.22,311.59,929.15,-13702.5,4235.0,-45202.5
251.81,309.51,930.01,-15015.0,4095.0,-47232.5
247.29,306.95,931.59,-14805.0,4147.5,-48492.5
241.8,303.78,933.18,-13807.5,3657.5,-48965.0
235.95,300.49,934.89,-13440.0,4112.5,-48650.0
229.48,297.44,936.59,-13422.5,4917.5,-48632.5
222.53,294.26,937.94,-13527.5,4340.0,-48947.5
215.09,291.09,939.16,-13720.0,3342.5,-49122.5
207.52,287.55,940.86,-13545.0,2800.0,-48492.5
199.84,284.14,942.82,-13405.0,3832.5,-47127.5
192.27,280.84,945.13,-13422.5,5215.0,-45850.0
184.59,277.79,947.21,-12880.0,5232.5,-44520.0
177.39,274.87,949.16,-12215.0,4865.0,-43540.0
170.19,272.06,950.87,-11812.5,4585.0,-43207.5
162.99,269.13,952.45,-10937.5,3657.5,-42315.0
156.16,266.33,953.8,-10307.5,3062.5,-41457.5
149.57,263.64,955.26,-10867.5,4235.0,-40670.0
142.74,260.96,956.97,-10990.0,5407.5,-40092.5
135.18,257.66,958.92,-11042.5,7192.5,-38850.0
126.76,254.0,961.24,-10360.0,8172.5,-36662.5
117.61,250.1,963.56,-8837.5,8015.0,-33582.5
108.34,246.32,965.75,-6877.5,7332.5,-29697.5
100.16,243.15,967.83,-4970.0,6755.0,-25952.5
92.96,240.83,969.53,-3762.5,6527.5,-24097.5
86.5,239.0,970.75,-3500.0,5967.5,-23327.5
79.79,237.29,971.85,-3762.5,5652.5,-23012.5
72.71,235.22,973.07,-3692.5,5250.0,-22015.0
65.03,232.9,974.54,-2975.0,4707.5,-20545.0
56.97,230.34,975.76,-2345.0,4585.0,-18340.0
48.56,227.53,977.1,-2012.5,4462.5,-16275.0
39.65,224.6,978.68,-1417.5,3937.5,-13825.0
30.26,221.43,980.39,-367.5,3412.5,-10780.0
20.37,218.14,982.22,507.5,3325.0,-7367.5
10.25,214.84,983.81,1732.5,2467.5,-3150.0
0.24,211.67,985.39,3290.0,1365.0,2432.5
-8.78,209.11,986.74,4462.5,1452.5,7997.5
-16.47,207.16,987.47,5267.5,1242.5,12915.0
-22.33,206.18,987.71,6370.0,122.5,16765.0
-26.35,205.81,987.35,6667.5,-315.0,19267.5
-29.28,205.94,986.74,5967.5,-245.0,21000.0
-31.72,205.94,986.49,6090.0,-1277.5,22785.0
-33.67,205.69,986.49,6965.0,-2240.0,25060.0
-34.89,205.69,986.61,7612.5,-2275.0,27632.5
-35.14,206.06,986.74,7910.0,-1872.5,30082.5
-34.4,206.79,986.49,7735.0,-1575.0,31185.0
-33.67,207.52,986.13,8172.5,-2992.5,31220.0
-32.94,208.25,985.76,9292.5,-4847.5,32182.5
-31.96,208.86,985.52,9905.0,-5005.0,33932.5
-30.5,209.72,984.91,9835.0,-4287.5,36137.5
-27.94,211.06,984.05,9730.0,-4392.5,37415.0
-24.64,212.89,982.95,9975.0,-5250.0,37765.0
-20.86,214.84,981.98,9695.0,-5250.0,37922.5
-17.2,216.67,981.12,9257.5,-4672.5,38272.5
-13.66,218.14,980.64,9537.5,-4235.0,39777.5
-9.27,219.6,980.03,10500.0,-3622.5,41755.0
-4.15,221.67,979.05,10377.5,-2520.0,42525.0
1.71,224.36,977.59,10412.5,-3727.5,41422.5
7.32,227.16,975.76,10727.5,-6107.5,39602.5
12.44,229.6,973.8,10097.5,-6930.0,38657.5
17.93,231.56,972.46,9432.5,-5950.0,39935.0
24.28,233.75,971.36,8557.5,-3430.0,40915.0
30.99,236.44,970.27,7140.0,-1732.5,40495.0
37.33,239.0,969.29,6877.5,-2730.0,38727.5
42.7,241.07,968.44,8137.5,-5722.5,36767.5
47.34,242.66,967.7,8942.5,-6737.5,36452.5
52.09,244.0,966.97,8260.0,-4445.0,37852.5
57.83,245.71,966.0,6492.5,-1260.0,39270.0
64.05,247.9,964.78,5355.0,-367.5,38675.0
70.15,250.47,963.56,5215.0,-1487.5,36872.5
75.52,252.66,962.46,5897.5,-3412.5,35420.0
80.52,254.25,961.36,6790.0,-5110.0,35542.5
85.64,255.71,960.38,7105.0,-5442.5,35420.0
90.77,257.18,959.53,6772.5,-4882.5,35087.5
96.14,258.52,958.92,5722.5,-3045.0,34930.0
101.5,259.86,958.31,3500.0,542.5,34527.5
106.63,261.2,957.33,1487.5,2415.0,34230.0
111.51,262.06,956.85,52.5,3395.0,34772.5
117.61,262.79,957.21,910.0,5127.5,37817.5
126.27,264.62,957.82,1277.5,7910.0,40390.0
136.76,267.67,957.94,910.0,10272.5,37520.0
147.74,271.08,957.7,542.5,9975.0,30817.5
158.36,274.38,956.97,4392.5,2310.0,23905.0
168.97,277.79,955.75,9152.5,-4935.0,18130.0
180.32,281.82,954.28,9397.5,-4585.0,13475.0
192.03,286.46,952.09,5302.5,70.0,8470.0
202.76,290.85,949.4,1732.5,2345.0,2502.5
211.91,294.63,946.35,735.0,525.0,-3675.0
219.36,297.44,943.67,-192.5,-297.5,-8767.5
225.46,299.39,941.84,-1925.0,962.5,-12110.0
230.21,301.1,940.62,-2625.0,1575.0,-14420.0
234.24,302.56,939.64,-1995.0,997.5,-17150.0
237.78,304.27,938.79,-2712.5,787.5,-20807.5
240.46,305.49,938.18,-4620.0,1225.0,-24885.0
241.68,305.98,938.18,-5932.5,2537.5,-27685.0
241.8,305.73,938.55,-6422.5,3255.0,-29452.5
241.19,305.24,939.16,-6177.5,3587.5,-30800.0
240.1,304.39,939.64,-6825.0,4462.5,-32392.5
238.39,303.41,940.01,-6632.5,4217.5,-33705.0
236.19,302.56,940.13,-6090.0,3062.5,-35367.5
233.51,301.58,939.89,-6177.5,2327.5,-37432.5
230.09,300.73,939.4,-6877.5,1767.5,-39322.5
225.94,299.51,938.67,-7402.5,735.0,-40442.5
221.55,298.17,937.69,-8435.0,140.0,-41300.0
217.16,296.83,937.33,-10500.0,892.5,-42892.5
212.16,294.75,938.06,-13125.0,3010.0,-43820.0
206.67,291.7,940.01,-14980.0,5390.0,-42595.0
201.06,288.53,943.55,-15417.5,7525.0,-41440.0
195.69,285.48,947.82,-12600.0,7140.0,-41195.0
190.56,282.8,951.6,-8435.0,5407.5,-41650.0
185.07,280.23,954.28,-5547.5,3990.0,-42472.5
179.34,277.79,955.75,-4602.5,3062.5,-42927.5
173.73,275.35,956.48,-5775.0,4252.5,-42437.5
167.87,273.16,956.97,-7122.5,6142.5,-42035.0
161.53,271.08,956.97,-7070.0,5547.5,-42297.5
154.82,268.77,956.85,-7157.5,4567.5,-42122.5
147.62,266.2,957.09,-7542.5,4497.5,-41212.5
140.18,263.89,957.58,-7210.0,3850.0,-40215.0
132.74,261.81,958.19,-7350.0,3447.5,-39690.0
125.29,259.62,958.92,-7875.0,3675.0,-39357.5
117.61,257.3,959.65,-8680.0,3972.5,-38727.5
109.56,254.49,960.63,-9450.0,4567.5,-37135.0
101.63,251.81,962.34,-9152.5,5005.0,-34387.5
94.06,249.37,964.17,-8785.0,5950.0,-32707.5
86.62,247.17,966.0,-8067.5,5827.5,-31920.0
78.93,244.85,967.46,-6685.0,4550.0,-30660.0
71.61,242.66,968.31,-5757.5,3517.5,-28752.5
65.15,240.71,968.92,-5705.0,3990.0,-27072.5
59.05,238.88,969.66,-5985.0,4637.5,-26232.5
52.7,237.05,970.27,-5985.0,3850.0,-26145.0
45.38,234.61,971.0,-5320.0,1977.5,-25970.0
36.97,231.31,972.22,-4970.0,1172.5,-24482.5
27.57,227.41,973.93,-4235.0,1452.5,-21367.5
17.93,223.38,975.88,-3237.5,1942.5,-16712.5
8.3,219.72,977.59,-2030.0,1890.0,-12565.0
-1.22,216.18,979.17,-1715.0,1995.0,-8925.0
-10.98,212.77,981.0,-1050.0,1575.0,-5022.5
-20.86,209.35,982.95,805.0,52.5,-350.0
-30.26,205.94,984.66,2992.5,-997.5,5145.0
-38.55,202.76,985.88,4252.5,-1487.5,10552.5
-45.63,200.57,986.61,4515.0,-1610.0,14665.0
-51.73,198.74,987.22,5442.5,-2380.0,18270.0
-56.97,197.15,987.59,6615.0,-3202.5,22015.0
-60.88,196.05,987.47,7507.5,-4270.0,25970.0
-62.71,195.69,987.1,7752.5,-4112.5,29662.5
-62.34,196.42,986.61,7227.5,-2817.5,31500.0
-60.76,197.52,985.52,6632.5,-3150.0,31552.5
-59.05,198.62,984.54,6930.0,-5705.0,31342.5
-57.34,199.35,984.05,7770.0,-7262.5,32340.0
-55.27,199.84,983.81,8102.5,-6562.5,34510.0
-52.46,200.57,983.2,7892.5,-6352.5,36330.0
-49.29,201.67,982.47,7647.5,-7000.0,36697.5
-45.87,202.89,982.1,7630.0,-7822.5,36435.0
-42.58,203.98,982.1,8260.0,-8242.5,37747.5
-38.31,205.2,982.22,8540.0,-6895.0,40285.0
-32.57,207.16,982.1,8032.5,-5250.0,41125.0
-26.35,209.23,981.73,8155.0,-6002.5,40617.5
-19.64,211.55,981.61,9135.0,-6912.5,40267.5
-12.69,213.99,981.49,9695.0,-6475.0,39462.5
-5.73,216.31,981.12,9782.5,-5827.5,38867.5
1.1,218.62,980.03,9800.0,-5722.5,38080.0
7.93,220.94,978.81,10132.5,-6230.0,37992.5
15.37,223.75,977.1,10832.5,-6405.0,38307.5
23.42,227.16,974.78,9992.5,-5757.5,36995.0
31.48,230.95,972.22,8417.5,-6055.0,34475.0
38.67,234.24,970.14,7192.5,-6422.5,32077.5
45.14,236.8,968.68,6247.5,-6335.0,30712.5
51.24,239.0,967.95,6020.0,-5582.5,30782.5
57.34,241.32,967.22,6142.5,-5040.0,30240.0
63.32,243.63,966.61,5845.0,-4847.5,28892.5
68.44,245.71,966.0,5670.0,-5355.0,27475.0
72.71,247.29,965.63,6387.5,-6125.0,27090.0
77.1,248.64,965.39,6597.5,-5320.0,27930.0
81.98,249.98,965.14,6510.0,-3902.5,28997.5
87.96,251.93,964.65,6650.0,-3272.5,29172.5
94.55,254.49,964.04,6807.5,-3202.5,27825.0
101.14,257.18,963.56,6282.5,-2765.0,25672.5
107.24,259.62,962.7,6265.0,-3185.0,23485.0
112.73,261.57,961.73,7245.0,-4637.5,22050.0
118.34,263.28,960.51,8137.5,-4725.0,22225.0
124.56,265.23,958.68,7752.5,-3220.0,22470.0
131.52,268.16,956.48,6195.0,-2555.0,21105.0
138.96,271.57,954.28,5337.5,-3430.0,18637.5
147.13,275.48,952.09,3692.5,-3640.0,16117.5
156.16,279.62,950.38,1785.0,-3447.5,12775.0
165.92,283.53,949.16,1505.0,-3115.0,8610.0
175.68,287.19,948.31,997.5,-1750.0,4112.5
185.2,290.73,947.45,280.0,-280.0,-665.0
193.74,293.78,945.99,-630.0,87.5,-5477.5
201.18,296.46,944.4,-1785.0,-787.5,-10290.0
