acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
-34.4,422.36,906.7,875.0,-717.5,560.0
-33.79,422.61,906.7,997.5,-840.0,227.5
-33.31,422.85,906.95,1260.0,-1470.0,-350.0
-32.94,423.1,906.95,945.0,-1277.5,-402.5
-32.82,423.1,907.07,752.5,-455.0,-367.5
-32.94,423.1,906.83,752.5,-227.5,-280.0
-33.18,423.1,906.34,297.5,-717.5,-227.5
-33.18,423.1,906.09,385.0,-1155.0,-297.5
-33.31,423.1,906.09,490.0,-1260.0,-367.5
-33.43,423.1,906.22,402.5,-1120.0,-350.0
-33.67,422.97,906.22,560.0,-770.0,-35.0
-33.67,422.97,906.34,350.0,-630.0,245.0
-33.55,423.1,906.58,105.0,-367.5,192.5
-33.43,423.1,906.83,490.0,-245.0,227.5
-33.31,423.1,906.95,542.5,-262.5,437.5
-32.94,423.22,906.95,612.5,-262.5,367.5
-32.7,423.34,906.95,612.5,-490.0,52.5
-32.33,423.46,907.07,1120.0,-1277.5,-175.0
-31.96,423.71,907.19,1207.5,-840.0,-175.0
-31.6,424.07,906.95,525.0,70.0,-315.0
-31.48,424.19,906.7,245.0,-385.0,-647.5
-31.48,424.19,906.46,1662.5,-3045.0,-1155.0
-31.23,424.19,906.46,2257.5,-3570.0,-1295.0
-30.99,424.44,906.46,1540.0,-1522.5,-997.5
-30.99,424.56,906.22,647.5,-122.5,-630.0
-31.11,424.56,905.97,507.5,-507.5,-542.5
-31.23,424.56,905.97,612.5,-1067.5,-560.0
-31.35,424.68,905.97,840.0,-1155.0,-367.5
-31.23,424.8,905.97,840.0,-140.0,-105.0
-31.23,425.05,905.73,560.0,805.0,17.5
-31.48,424.93,905.0,2100.0,-2520.0,962.5
-31.23,425.29,904.14,4252.5,-7315.0,-735.0
-30.74,425.78,904.02,2100.0,-5075.0,-1627.5
-30.38,425.78,904.51,210.0,-507.5,-420.0
-30.5,425.9,904.51,577.5,595.0,455.0
-30.13,426.27,904.26,420.0,-525.0,-52.5
-29.4,426.76,904.26,-262.5,-735.0,-507.5
-28.79,427.24,904.63,-105.0,-350.0,-1015.0
-28.43,427.12,904.87,1837.5,-2012.5,-1120.0
-28.06,427.49,904.39,3832.5,-5635.0,-1750.0
-27.69,427.85,904.02,3220.0,-5722.5,-2747.5
-27.45,427.61,904.02,2117.5,-2520.0,-1505.0
-27.33,427.61,903.78,542.5,-105.0,-192.5
-27.08,427.73,903.78,-350.0,297.5,-507.5
-27.08,427.98,903.78,-227.5,-175.0,-822.5
-27.21,427.98,904.02,245.0,-735.0,-595.0
-27.33,427.98,904.26,1522.5,-1452.5,-472.5
-27.33,428.1,904.14,2800.0,-2397.5,-332.5
-27.21,428.46,903.53,3762.5,-4217.5,-525.0
-26.72,428.95,902.8,4112.5,-5670.0,-682.5
-26.23,429.68,901.95,3500.0,-4515.0,-1155.0
-25.99,430.29,901.09,910.0,-1732.5,-1155.0
-25.62,430.66,900.73,-700.0,-70.0,-542.5
-25.5,430.66,900.85,-630.0,927.5,-35.0
-25.25,430.78,900.85,-297.5,647.5,595.0
-24.77,431.03,901.09,-70.0,-1225.0,-157.5
-24.16,431.15,901.7,1435.0,-2922.5,-962.5
-23.67,431.39,902.43,2205.0,-2887.5,-857.5
-23.18,431.88,902.8,1942.5,-2030.0,-962.5
-23.06,432.12,902.68,1277.5,-1330.0,-787.5
-22.69,432.37,902.43,717.5,-1312.5,-612.5
-22.45,432.49,902.31,-17.5,175.0,-490.0
-21.96,432.61,902.19,-210.0,332.5,-595.0
-21.84,432.73,902.07,560.0,-910.0,-787.5
-21.72,432.86,901.82,1627.5,-1977.5,-752.5
-21.35,432.98,901.46,1855.0,-2625.0,-420.0
-20.74,433.34,900.85,3150.0,-5320.0,-1207.5
-20.25,433.95,900.36,2642.5,-5652.5,-2117.5
-19.76,434.69,899.99,1172.5,-3605.0,-2537.5
-19.64,434.93,899.87,-490.0,-700.0,-1697.5
-19.52,435.05,900.12,-1085.0,787.5,-1032.5
-19.52,435.05,900.36,-1155.0,1277.5,-577.5
-19.52,435.05,900.48,-1540.0,1172.5,-665.0
-19.4,435.05,900.85,-682.5,-315.0,-822.5
-19.28,434.81,901.58,-472.5,910.0,-647.5
-19.4,434.93,901.58,350.0,-315.0,-280.0
-19.28,435.05,901.34,962.5,-857.5,17.5
-19.15,435.17,901.58,-1837.5,3517.5,717.5
-19.15,435.17,901.82,-2695.0,4620.0,945.0
-19.28,435.05,901.82,-1120.0,2782.5,612.5
-19.52,435.05,901.58,17.5,-332.5,262.5
-19.52,435.05,901.58,1627.5,-1557.5,70.0
-19.52,435.05,901.46,2030.0,-1417.5,385.0
-19.64,435.17,900.97,997.5,-1120.0,525.0
-19.52,435.42,900.73,70.0,-1417.5,17.5
-19.28,435.66,901.09,-1697.5,1750.0,315.0
-19.28,435.54,901.46,-1610.0,2292.5,665.0
-19.15,435.3,901.7,455.0,-17.5,595.0
-19.03,435.3,901.95,1435.0,-1820.0,245.0
-18.79,435.17,902.07,2415.0,-2625.0,-315.0
-18.79,435.3,901.95,2660.0,-2362.5,-367.5
-18.91,435.42,901.21,1575.0,-1540.0,0.0
-18.79,435.78,900.48,-1172.5,1347.5,402.5
-18.67,436.03,899.99,-2677.5,1470.0,385.0
-18.42,436.15,900.12,-1242.5,-962.5,-262.5
-18.3,436.15,900.97,1120.0,-2835.0,-752.5
-18.3,436.03,901.7,2467.5,-2660.0,-437.5
-18.3,435.91,901.95,2415.0,-2205.0,-175.0
-18.42,435.78,902.19,822.5,-752.5,-52.5
-18.54,435.54,902.43,-822.5,2485.0,630.0
-18.54,435.3,902.31,-1137.5,2852.5,1085.0
-18.42,435.54,901.7,-192.5,262.5,402.5
-18.3,435.78,901.46,1155.0,-1855.0,-455.0
-18.42,435.91,901.34,2082.5,-2345.0,-437.5
-18.54,436.03,900.73,2380.0,-2485.0,17.5
-18.54,436.27,900.12,1155.0,-2345.0,227.5
-18.3,436.39,899.99,-1732.5,997.5,542.5
-18.06,436.52,900.48,-3220.0,3955.0,1015.0
-18.18,436.52,900.97,-2187.5,3010.0,735.0
-18.3,436.52,901.34,245.0,-525.0,157.5
-18.42,436.52,901.46,1942.5,-2642.5,17.5
-18.42,436.52,901.58,2397.5,-2502.5,140.0
-18.3,436.76,901.34,1382.5,-1540.0,245.0
-18.18,436.76,901.34,-1137.5,805.0,472.5
-17.93,436.64,901.58,-3325.0,3762.5,1172.5
-17.81,436.52,902.07,-3797.5,5127.5,1417.5
-17.69,436.52,902.31,-1925.0,2170.0,577.5
-17.69,436.39,902.56,945.0,-1277.5,-315.0
-17.93,436.27,902.92,3255.0,-3307.5,-525.0
-18.18,436.27,902.68,3745.0,-3395.0,-122.5
-18.3,436.27,902.19,2520.0,-2747.5,280.0
-18.3,436.39,901.95,717.5,-1627.5,280.0
-18.06,436.27,902.31,-1172.5,1172.5,315.0
-17.93,436.27,902.92,-857.5,1907.5,647.5
-17.93,436.15,903.17,472.5,490.0,577.5
-17.69,436.15,903.29,700.0,262.5,157.5
-17.81,436.15,903.04,857.5,140.0,122.5
-17.93,436.15,902.8,1715.0,-1172.5,175.0
-18.06,436.27,902.31,1680.0,-2012.5,70.0
-18.06,436.39,901.95,262.5,-1172.5,122.5
-18.06,436.39,901.95,-1400.0,1680.0,525.0
-17.93,436.39,902.19,-2047.5,3412.5,1032.5
-17.81,436.39,902.19,-1522.5,3255.0,770.0
-17.81,436.27,901.95,-280.0,927.5,227.5
-17.81,436.27,901.58,910.0,-910.0,-157.5
-17.93,436.39,901.34,1522.5,-2047.5,-367.5
-18.06,436.39,900.97,1767.5,-2520.0,-420.0
-18.3,436.27,900.6,1802.5,-2835.0,-402.5
-18.3,436.27,900.85,122.5,-962.5,-122.5
-18.42,436.27,901.34,-1522.5,3045.0,630.0
-18.54,436.03,901.58,-1330.0,2205.0,857.5
-18.42,436.03,901.82,35.0,-210.0,122.5
-18.3,435.91,902.31,805.0,-332.5,-35.0
-18.54,435.78,902.43,1417.5,-385.0,350.0
-18.54,435.91,902.19,2380.0,-1645.0,157.5
-18.54,436.03,901.46,2310.0,-2625.0,-245.0
-18.54,436.03,900.97,525.0,-1015.0,-35.0
-18.54,436.03,900.73,-1715.0,2432.5,647.5
-18.67,436.03,900.73,-2502.5,3570.0,1120.0
-18.54,436.27,900.85,-1820.0,2170.0,682.5
-18.42,436.52,901.09,-647.5,-402.5,-105.0
-18.3,436.64,901.46,875.0,-1662.5,-542.5
-18.3,436.76,901.82,1907.5,-1942.5,-507.5
-18.54,436.76,901.46,2205.0,-2047.5,-262.5
-18.67,436.76,901.09,332.5,-805.0,-175.0
-18.91,436.39,900.85,-1750.0,735.0,525.0
-19.03,435.78,901.09,-1277.5,140.0,1190.0
-18.79,435.66,901.7,-402.5,280.0,787.5
-18.54,435.66,901.95,525.0,-227.5,245.0
-18.42,435.78,901.82,1225.0,-1260.0,-280.0
-18.54,435.78,901.82,700.0,-857.5,-297.5
-18.54,435.78,901.82,-402.5,927.5,122.5
-18.79,435.66,901.95,-560.0,1242.5,227.5
-18.79,435.54,901.95,297.5,70.0,-52.5
-18.91,435.54,901.82,735.0,-52.5,-52.5
-19.15,435.66,901.21,315.0,787.5,210.0
-19.28,435.78,900.6,87.5,595.0,262.5
-19.28,435.78,900.12,-105.0,472.5,0.0
-19.4,435.78,900.12,-822.5,35.0,-175.0
-19.28,435.66,900.36,-420.0,-17.5,-262.5
-19.28,435.54,900.73,-717.5,682.5,-297.5
-19.52,435.3,901.09,-857.5,1120.0,17.5
-19.76,435.05,901.34,-157.5,1242.5,315.0
-20.01,434.81,901.09,35.0,525.0,87.5
-20.13,434.81,900.85,-507.5,157.5,-140.0
-20.62,434.56,900.97,-1085.0,665.0,0.0
-20.98,434.32,901.46,-927.5,945.0,385.0
-21.11,434.2,901.82,-122.5,1277.5,577.5
-21.23,434.2,901.7,227.5,315.0,402.5
-21.11,434.32,901.34,35.0,105.0,17.5
-21.23,434.32,901.21,-227.5,17.5,-122.5
-21.47,434.2,900.97,-595.0,630.0,0.0
-21.84,434.08,900.6,-1137.5,1610.0,402.5
-22.08,434.08,900.36,-1225.0,437.5,262.5
-22.2,433.95,900.12,-630.0,-805.0,-175.0
-22.45,433.83,900.24,-700.0,-455.0,-52.5
-22.69,433.59,900.36,-752.5,-472.5,87.5
-22.69,433.34,900.36,-332.5,-1207.5,-140.0
-22.69,433.22,900.85,-840.0,-507.5,-122.5
-22.69,432.98,901.58,-1382.5,1435.0,385.0
-22.94,432.61,902.19,-1295.0,1785.0,542.5
-22.94,432.37,902.56,-455.0,227.5,87.5
-23.06,432.12,902.8,507.5,-735.0,-87.5
-23.18,432.0,902.68,682.5,-822.5,70.0
-23.18,431.88,902.56,472.5,-840.0,0.0
-23.18,431.88,902.31,245.0,-630.0,-192.5
-23.18,431.64,902.07,-245.0,-315.0,-227.5
-23.42,431.39,902.07,-717.5,245.0,-17.5
-23.67,431.27,901.95,-560.0,70.0,210.0
-23.79,431.39,901.82,-682.5,-612.5,17.5
-23.79,431.51,902.07,-805.0,-1365.0,-455.0
-23.91,431.39,903.17,52.5,-1470.0,-630.0
-24.03,431.03,904.02,595.0,-367.5,-35.0
-24.16,430.66,904.39,402.5,700.0,420.0
-24.16,430.42,904.39,175.0,-52.5,52.5
-24.52,430.17,904.26,525.0,-875.0,-140.0
-24.77,429.81,904.39,-52.5,525.0,542.5
-24.77,429.68,904.39,-332.5,1575.0,1015.0
-24.64,429.81,903.9,-210.0,630.0,525.0
-24.4,429.93,903.53,262.5,-1662.5,-402.5
-24.52,429.93,903.29,647.5,-2275.0,-542.5
-24.4,429.81,903.65,-332.5,-315.0,-192.5
-24.4,429.68,904.02,-507.5,1435.0,262.5
-24.4,429.56,903.78,157.5,157.5,280.0
-24.4,429.81,903.29,297.5,-1505.0,-262.5
-24.28,429.81,903.29,-472.5,-1207.5,-630.0
-24.4,429.68,903.9,-647.5,0.0,-297.5
-24.77,429.32,904.51,175.0,455.0,350.0
-24.89,429.2,904.63,805.0,-315.0,472.5
-24.77,429.32,904.51,472.5,-770.0,-192.5
-24.89,429.2,904.51,35.0,-630.0,-350.0
-25.13,428.95,904.75,52.5,87.5,140.0
-25.25,428.83,904.63,490.0,70.0,437.5
-25.25,428.83,904.02,245.0,-490.0,210.0
-25.25,428.83,903.65,-402.5,-892.5,-157.5
-25.25,428.71,903.9,-490.0,-1330.0,-210.0
-25.13,428.46,904.51,-227.5,-367.5,17.5
-25.13,428.34,904.87,-245.0,315.0,402.5
-25.01,428.22,905.36,-490.0,665.0,315.0
-25.01,427.98,905.97,332.5,-70.0,157.5
-25.13,427.98,906.09,1347.5,-752.5,437.5
-25.13,427.98,905.61,1190.0,-1137.5,210.0
-25.01,428.22,905.0,455.0,-1295.0,-105.0
-25.01,428.22,904.75,70.0,-892.5,-140.0
-25.01,428.22,904.75,17.5,-455.0,122.5
-24.89,428.22,904.75,-297.5,245.0,175.0
-24.77,428.22,904.75,-472.5,-315.0,-35.0
-24.64,428.22,904.87,-105.0,-472.5,-140.0
-24.52,427.98,905.12,52.5,-595.0,-35.0
-24.4,427.85,905.36,332.5,-735.0,-175.0
-24.4,427.85,905.73,280.0,-490.0,-70.0
-24.52,427.73,905.97,157.5,-350.0,52.5
-24.4,427.73,906.22,350.0,-332.5,-87.5
-24.64,427.49,906.46,385.0,-175.0,-87.5
-24.89,427.24,906.46,507.5,595.0,420.0
-25.01,427.0,906.09,875.0,350.0,682.5
-25.13,427.24,905.24,420.0,-350.0,402.5
-24.89,427.61,904.75,-472.5,-612.5,122.5
-24.64,427.73,904.87,-700.0,-507.5,-140.0
-24.52,427.73,905.48,-385.0,-332.5,-140.0
-24.4,427.49,906.09,192.5,-332.5,-105.0
-24.4,427.37,906.7,840.0,-52.5,52.5
-24.16,427.12,906.7,1172.5,-17.5,140.0
-24.03,427.0,906.22,700.0,-402.5,-70.0
-23.91,427.0,905.73,665.0,-805.0,-280.0
-23.91,427.0,905.36,525.0,-752.5,-280.0
-23.91,427.24,905.0,-52.5,-717.5,-367.5
-23.91,427.24,905.0,-665.0,-455.0,-472.5
-24.16,427.12,905.24,-367.5,-227.5,-280.0
-24.4,427.0,905.73,105.0,192.5,87.5
-24.4,427.0,905.73,525.0,-280.0,70.0
-24.52,427.12,905.61,980.0,-1347.5,-350.0
-24.64,427.24,905.24,612.5,-945.0,-315.0
-24.89,427.24,905.0,-437.5,17.5,175.0
-25.01,427.24,904.87,-315.0,-17.5,472.5
-24.89,427.37,904.87,52.5,-822.5,70.0
-24.77,427.24,905.12,-192.5,-455.0,-210.0
-24.77,427.24,905.24,-227.5,227.5,70.0
-24.77,427.0,905.48,350.0,-297.5,87.5
-24.64,427.0,905.61,892.5,-1102.5,-192.5
-24.77,427.0,905.73,612.5,-490.0,17.5
-24.77,427.0,905.61,157.5,472.5,245.0
-24.77,426.88,905.36,-17.5,227.5,157.5
-24.89,426.76,905.24,227.5,-560.0,35.0
-24.89,426.76,905.0,227.5,-560.0,192.5
-24.77,426.76,905.0,-17.5,-70.0,280.0
-24.64,426.76,905.0,0.0,-52.5,35.0
-24.64,426.63,905.12,402.5,-560.0,-87.5
-24.64,426.76,905.12,367.5,-245.0,105.0
-24.64,426.76,905.24,-140.0,735.0,210.0
-24.89,426.63,905.24,35.0,157.5,157.5
-24.89,426.51,905.24,857.5,-770.0,245.0
-24.89,426.51,905.12,682.5,-157.5,385.0
-24.89,426.63,904.75,17.5,420.0,297.5
-24.89,426.63,904.26,385.0,-525.0,87.5
-24.77,426.63,904.02,472.5,-770.0,0.0
-24.52,426.76,903.78,122.5,-472.5,-87.5
-24.4,426.76,903.53,-420.0,-140.0,-192.5
-24.28,426.76,903.65,-262.5,-332.5,-315.0
-24.4,426.63,903.9,52.5,-420.0,-227.5
-24.4,426.51,904.14,87.5,-297.5,-87.5
