acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
-3.05,468.72,887.31,735.0,-227.5,455.0
-2.68,468.72,886.94,367.5,-122.5,402.5
-2.44,468.72,886.57,-157.5,87.5,315.0
-2.2,468.6,886.45,-87.5,-140.0,192.5
-1.95,468.48,886.45,87.5,-315.0,157.5
-1.71,468.72,886.21,105.0,-175.0,-35.0
-1.59,468.72,885.96,87.5,-490.0,-332.5
-1.71,468.72,885.6,0.0,-910.0,-437.5
-1.95,468.48,885.48,-630.0,-472.5,-315.0
-2.07,468.48,885.6,-1015.0,17.5,-210.0
-2.32,468.24,885.96,-507.5,-437.5,-192.5
-2.56,467.99,886.45,525.0,-1015.0,17.5
-2.56,467.87,886.94,577.5,-297.5,210.0
-2.44,467.99,887.18,-17.5,700.0,157.5
-2.56,468.11,887.31,140.0,385.0,-157.5
-2.68,468.24,887.31,490.0,-420.0,-280.0
-2.68,468.11,887.43,507.5,-367.5,-455.0
-2.81,467.99,887.67,332.5,245.0,-297.5
-2.93,467.87,887.67,122.5,717.5,-52.5
-2.93,467.5,887.67,35.0,542.5,70.0
-2.93,467.26,887.79,385.0,17.5,315.0
-2.81,467.02,887.67,682.5,105.0,507.5
-2.44,467.26,887.31,385.0,175.0,140.0
-2.2,467.5,886.94,17.5,-315.0,-262.5
-1.95,467.5,886.7,17.5,-507.5,-490.0
-1.95,467.5,886.7,17.5,-245.0,-472.5
-2.07,467.5,886.45,-332.5,-262.5,-420.0
-2.32,467.38,886.7,-472.5,-437.5,-420.0
-2.68,467.14,887.18,0.0,-472.5,-262.5
-2.81,467.02,887.55,280.0,-332.5,0.0
-3.05,466.89,887.79,297.5,-297.5,-122.5
-3.29,466.77,887.92,577.5,-420.0,0.0
-3.42,466.77,887.79,437.5,-332.5,140.0
-3.42,466.77,887.79,192.5,122.5,-35.0
-3.54,466.77,887.67,35.0,210.0,17.5
-3.66,466.77,887.67,-52.5,192.5,175.0
-3.9,466.77,887.67,105.0,105.0,157.5
-3.9,466.77,887.67,717.5,-437.5,210.0
-4.03,466.89,887.31,577.5,-630.0,-105.0
-4.03,467.02,887.06,-297.5,-192.5,-122.5
-4.03,466.77,887.31,-577.5,122.5,35.0
-4.15,466.53,887.79,-122.5,-192.5,105.0
