timestamp_ms,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
3320,-21.84,49.17,1006.5,-805.0,-297.5,1207.5
3349,-21.72,49.04,1007.11,-1067.5,-227.5,490.0
3378,-21.47,48.31,1008.7,-840.0,665.0,1067.5
3407,-20.5,47.34,1010.16,262.5,157.5,787.5
3437,-19.28,47.21,1010.65,385.0,315.0,-455.0
3466,-18.91,47.09,1010.28,297.5,0.0,-1102.5
3496,-19.03,46.85,1009.79,-227.5,490.0,-805.0
3525,-19.52,46.6,1009.79,-140.0,262.5,-962.5
3555,-20.62,46.36,1009.79,-227.5,87.5,-1312.5
3584,-22.2,45.75,1010.04,-647.5,542.5,-630.0
3614,-23.67,45.02,1010.65,227.5,-297.5,-280.0
3643,-24.64,44.29,1010.77,490.0,-245.0,52.5
3673,-25.38,43.68,1010.89,262.5,297.5,420.0
3703,-25.62,43.19,1011.26,105.0,245.0,245.0
3732,-25.86,42.58,1011.87,402.5,-122.5,-87.5
3762,-26.11,42.33,1012.11,665.0,245.0,455.0
3791,-25.86,42.58,1012.23,717.5,-245.0,-490.0
3821,-26.11,42.82,1011.75,735.0,17.5,-385.0
3850,-26.47,43.07,1011.01,367.5,-420.0,-577.5
3880,-26.6,43.19,1010.28,227.5,-1295.0,-1417.5
3909,-26.96,43.07,1010.53,-560.0,122.5,-1312.5
3939,-27.57,42.58,1011.38,297.5,-472.5,-1155.0
3968,-27.82,42.21,1011.75,332.5,-52.5,-472.5
3998,-28.18,42.21,1011.75,577.5,-350.0,-507.5
4027,-28.79,42.33,1011.38,0.0,315.0,52.5
4057,-29.28,42.33,1011.26,-140.0,-87.5,-210.0
4086,-29.65,42.21,1011.14,525.0,-630.0,70.0
4116,-29.89,42.21,1010.65,-280.0,17.5,157.5
4146,-30.01,42.09,1010.89,-490.0,0.0,70.0
4175,-30.26,41.85,1011.38,-105.0,-227.5,157.5
4204,-30.26,41.48,1011.87,612.5,-472.5,140.0
4233,-30.5,41.24,1011.87,700.0,-315.0,315.0
4263,-30.26,41.36,1011.14,245.0,-52.5,490.0
4292,-30.01,41.85,1010.65,105.0,-297.5,-52.5
4322,-29.89,42.21,1010.4,70.0,-192.5,157.5
4351,-29.77,42.46,1010.28,-647.5,-105.0,-140.0
4381,-30.01,42.09,1011.01,-175.0,-262.5,-122.5
4410,-30.26,41.72,1011.75,262.5,35.0,210.0
4440,-30.5,41.48,1012.23,700.0,-140.0,87.5
4469,-30.62,41.72,1011.87,787.5,-542.5,70.0
4499,-30.62,41.97,1011.26,-770.0,315.0,-227.5
4528,-30.87,41.72,1011.75,35.0,17.5,227.5
4558,-30.74,41.6,1012.11,875.0,-665.0,227.5
4587,-30.5,41.72,1011.87,717.5,-735.0,-35.0
4617,-30.01,41.97,1011.62,-262.5,35.0,-227.5
4647,-30.01,42.09,1012.11,-245.0,297.5,-367.5
4676,-30.26,41.97,1012.6,682.5,17.5,17.5
4706,-30.5,41.97,1012.36,787.5,-122.5,105.0
4735,-30.74,42.21,1011.87,262.5,-87.5,-227.5
4765,-31.23,42.33,1011.62,175.0,-455.0,-210.0
4794,-31.72,42.33,1011.62,-210.0,315.0,507.5
4824,-31.6,42.21,1012.11,122.5,105.0,420.0
4853,-31.35,42.46,1012.48,315.0,-52.5,-35.0
4883,-31.48,42.58,1012.23,805.0,-507.5,-52.5
4912,-31.35,42.82,1011.75,-105.0,367.5,262.5
4942,-31.11,43.19,1011.5,122.5,-507.5,-227.5
4971,-31.23,43.31,1011.5,-175.0,-192.5,-297.5
5001,-31.72,43.07,1011.87,157.5,0.0,70.0
5031,-31.96,42.94,1012.11,192.5,-227.5,52.5
5061,-32.09,43.19,1011.99,140.0,-402.5,-192.5
5090,-32.33,43.68,1011.26,0.0,-595.0,-245.0
5119,-32.21,43.8,1010.53,-577.5,-437.5,-157.5
5148,-31.96,43.68,1010.89,-717.5,-472.5,-192.5
5177,-31.84,43.31,1011.87,35.0,-280.0,52.5
5207,-31.6,43.19,1012.36,770.0,-367.5,-17.5
5236,-31.48,43.31,1011.99,297.5,-140.0,-175.0
5266,-31.6,43.31,1011.75,-140.0,-210.0,-490.0
5295,-32.09,42.94,1011.87,560.0,-385.0,420.0
5325,-32.21,42.94,1011.87,420.0,35.0,612.5
5354,-32.21,42.94,1011.87,140.0,0.0,315.0
5384,-32.21,42.82,1012.11,-35.0,70.0,402.5
5414,-31.72,42.94,1012.36,350.0,-507.5,-122.5
5444,-31.35,43.19,1012.36,245.0,-35.0,-70.0
5473,-30.99,43.43,1012.23,315.0,-35.0,-262.5
5503,-30.99,43.68,1011.5,140.0,-280.0,-455.0
5532,-31.23,43.8,1011.01,-315.0,-70.0,-192.5
5561,-31.48,43.8,1011.14,140.0,-350.0,-52.5
5591,-31.72,43.55,1011.5,402.5,-402.5,70.0
5620,-31.84,43.43,1011.62,0.0,-140.0,-35.0
5650,-31.72,43.55,1011.38,210.0,-455.0,-157.5
5679,-31.48,43.68,1011.14,-140.0,-227.5,-140.0
5708,-31.23,43.8,1011.14,35.0,-87.5,52.5
5737,-31.11,43.8,1011.38,35.0,-52.5,-192.5
5767,-30.99,43.8,1011.38,87.5,-35.0,-227.5
5796,-30.99,43.55,1011.38,140.0,-175.0,-192.5
5826,-31.35,43.43,1011.38,315.0,-210.0,-192.5
5855,-31.6,43.68,1011.01,175.0,-140.0,122.5
5885,-31.48,43.68,1010.89,-192.5,-140.0,-70.0
5914,-31.48,43.68,1011.14,35.0,-210.0,-105.0
5944,-31.48,43.43,1011.5,367.5,-87.5,52.5
5974,-31.35,43.31,1011.75,507.5,-70.0,-87.5
6004,-31.35,43.55,1011.38,682.5,-262.5,122.5
6033,-31.35,43.8,1010.65,-210.0,52.5,-70.0
6062,-31.48,43.92,1010.65,-35.0,-87.5,-70.0
6092,-31.6,43.92,1011.14,-105.0,227.5,-87.5
6121,-31.72,43.8,1011.26,700.0,-490.0,87.5
6151,-31.72,43.8,1010.89,0.0,-227.5,52.5
6180,-31.6,44.04,1011.01,-17.5,17.5,-52.5
6210,-31.72,44.04,1011.14,-17.5,-210.0,-297.5
6239,-31.84,44.04,1011.14,490.0,-595.0,-52.5
6269,-31.72,44.41,1010.53,-52.5,-665.0,-280.0
6298,-31.48,44.65,1009.92,-962.5,-490.0,-437.5
6328,-31.23,44.53,1010.4,-700.0,-35.0,122.5
6357,-30.99,44.16,1011.38,140.0,-647.5,-490.0
6387,-31.11,43.68,1012.23,332.5,-87.5,-122.5
6416,-31.11,43.68,1012.11,752.5,-332.5,-87.5
6446,-31.23,43.68,1011.38,192.5,-350.0,-227.5
6475,-31.23,44.04,1010.77,420.0,-735.0,-227.5
6505,-30.99,44.16,1010.28,-525.0,-490.0,-402.5
6534,-30.99,43.92,1010.65,-280.0,-840.0,-542.5
6563,-31.11,43.55,1011.14,-332.5,245.0,52.5
6593,-31.11,43.19,1011.87,245.0,105.0,350.0
6622,-30.5,43.19,1011.87,822.5,-840.0,-105.0
6652,-30.26,43.55,1011.14,-157.5,-105.0,-245.0
6681,-30.01,43.68,1010.65,-122.5,-490.0,-297.5
6711,-29.89,43.55,1010.77,-770.0,-227.5,-280.0
6740,-29.77,43.19,1011.38,140.0,-525.0,-52.5
6770,-29.52,42.94,1011.99,52.5,87.5,-52.5
6800,-29.52,42.58,1012.11,455.0,-332.5,-17.5
6830,-29.65,42.46,1011.99,-175.0,297.5,140.0
6859,-29.65,42.46,1011.87,420.0,-472.5,70.0
6889,-29.52,42.46,1011.75,-35.0,-87.5,122.5
6918,-29.28,42.58,1011.5,122.5,-367.5,105.0
6948,-28.79,42.7,1011.38,-472.5,35.0,0.0
6978,-28.67,42.58,1011.75,52.5,-157.5,-192.5
7007,-28.55,42.21,1012.36,-140.0,297.5,0.0
7037,-28.55,41.97,1012.72,682.5,-332.5,-210.0
7066,-28.79,41.97,1012.36,35.0,612.5,367.5
7096,-28.79,41.97,1011.99,227.5,-87.5,140.0
7125,-28.91,41.97,1011.62,-210.0,-157.5,35.0
7155,-28.91,41.97,1011.75,35.0,-280.0,-35.0
7184,-29.04,41.72,1012.11,210.0,-367.5,-140.0
7214,-29.04,41.6,1012.11,262.5,-87.5,280.0
7243,-28.79,41.6,1012.11,-87.5,70.0,-17.5
7273,-28.79,41.48,1012.23,157.5,-175.0,-105.0
7302,-29.04,41.48,1012.11,490.0,-385.0,-17.5
7332,-29.28,41.48,1011.87,-87.5,-52.5,52.5
7362,-29.4,41.48,1011.75,-122.5,-175.0,175.0
7392,-29.28,41.24,1012.11,-70.0,-157.5,122.5
7421,-29.16,41.24,1012.6,402.5,-87.5,350.0
7450,-28.79,41.24,1012.84,507.5,-262.5,-105.0
7479,-28.79,41.36,1012.6,297.5,52.5,122.5
7508,-28.55,41.48,1012.23,210.0,-245.0,-175.0
7537,-28.55,41.48,1012.23,140.0,-350.0,-402.5
7566,-28.67,41.6,1012.11,420.0,-507.5,-297.5
7596,-28.91,41.6,1011.87,87.5,192.5,35.0
7625,-29.28,41.72,1011.75,175.0,0.0,332.5
7655,-29.16,41.6,1011.99,-87.5,175.0,105.0
7684,-28.67,41.72,1012.11,647.5,105.0,210.0
7714,-27.94,42.58,1011.14,420.0,297.5,-35.0
7743,-27.08,43.92,1009.06,-385.0,-192.5,-577.5
7773,-26.11,44.77,1007.35,-2205.0,-332.5,-1505.0
7802,-25.86,44.04,1007.84,-2047.5,-752.5,-2432.5
7832,-27.21,42.7,1009.18,-822.5,-1312.5,-2082.5
7861,-29.16,41.72,1010.53,-577.5,-997.5,-1085.0
7891,-30.99,40.26,1011.62,122.5,-1067.5,-560.0
7920,-33.06,39.04,1011.75,35.0,-1050.0,367.5
7949,-34.65,38.31,1011.14,-315.0,-2082.5,945.0
7978,-34.16,36.84,1011.38,-1295.0,-1015.0,1732.5
8007,-31.96,35.62,1013.45,140.0,-1592.5,840.0
8036,-29.52,35.5,1016.02,1155.0,-980.0,472.5
8065,-26.96,35.87,1018.09,1872.5,332.5,210.0
8095,-25.25,36.23,1018.46,3640.0,420.0,-315.0
8124,-24.64,36.97,1015.41,2537.5,892.5,-122.5
8154,-24.64,38.06,1011.62,157.5,192.5,-245.0
8183,-24.4,39.28,1009.92,-787.5,35.0,-35.0
8213,-23.91,39.77,1010.4,-1172.5,-227.5,-1015.0
8242,-24.4,39.41,1012.11,122.5,-367.5,-910.0
8272,-25.13,38.67,1013.45,612.5,385.0,-210.0
8301,-25.99,38.06,1014.06,1330.0,-612.5,-105.0
8331,-26.47,37.82,1013.21,1505.0,-647.5,1015.0
8360,-25.74,38.31,1011.62,-157.5,-1277.5,87.5
8390,-24.16,39.04,1011.26,-315.0,-857.5,297.5
8419,-22.45,40.38,1011.87,-437.5,-227.5,-665.0
8448,-22.08,41.36,1012.84,17.5,35.0,-1330.0
8478,-22.94,40.99,1013.33,630.0,122.5,-840.0
8507,-24.16,40.5,1012.6,507.5,-385.0,-367.5
8537,-24.64,40.02,1012.23,-175.0,175.0,612.5
8566,-24.03,40.02,1012.84,332.5,-472.5,297.5
8596,-23.06,40.5,1013.33,700.0,-455.0,-70.0
8625,-22.2,40.87,1013.45,507.5,175.0,-140.0
8655,-21.35,40.99,1013.09,805.0,-542.5,-700.0
8684,-20.98,41.48,1012.36,105.0,17.5,-717.5
8714,-21.11,41.85,1012.11,175.0,-122.5,-665.0
8743,-21.47,41.97,1012.11,192.5,52.5,-455.0
8773,-22.2,42.09,1011.87,210.0,70.0,-35.0
8803,-22.94,42.33,1011.26,-175.0,87.5,-17.5
8833,-23.42,42.21,1011.38,-560.0,70.0,332.5
8863,-23.18,42.33,1012.11,350.0,-665.0,420.0
8893,-22.33,42.94,1012.48,525.0,-87.5,280.0
8923,-21.72,43.8,1012.11,595.0,227.5,-192.5
8952,-21.59,43.92,1011.14,-297.5,542.5,-577.5
8981,-22.08,43.43,1010.65,-770.0,-52.5,-560.0
9010,-22.94,42.58,1011.01,-315.0,-717.5,0.0
9040,-23.42,42.46,1011.87,280.0,-717.5,455.0
9069,-23.18,42.58,1012.23,525.0,-525.0,577.5
9099,-22.33,43.07,1011.87,315.0,-87.5,367.5
9128,-21.59,43.92,1011.38,0.0,122.5,-35.0
9158,-21.59,44.16,1011.01,-17.5,-350.0,-647.5
9187,-22.08,43.43,1010.89,-490.0,-17.5,-175.0
9217,-22.57,42.82,1011.99,122.5,-472.5,140.0
9246,-22.69,42.82,1012.84,787.5,-350.0,420.0
9276,-22.33,43.07,1012.6,682.5,-297.5,315.0
9305,-21.96,43.19,1011.75,175.0,-87.5,315.0
9335,-21.47,43.43,1010.89,-122.5,-525.0,-157.5
9364,-20.86,43.68,1011.26,-752.5,192.5,-192.5
9394,-20.5,43.68,1012.36,542.5,-525.0,-507.5
9423,-20.5,43.68,1012.84,665.0,-52.5,-350.0
9452,-20.74,43.68,1012.6,525.0,-52.5,-367.5
9482,-20.98,43.92,1012.11,385.0,-280.0,-280.0
9511,-21.11,44.41,1011.38,0.0,-402.5,-472.5
9541,-21.35,44.65,1011.01,-262.5,-542.5,-437.5
9570,-21.84,44.53,1011.38,-332.5,-507.5,-455.0
9599,-22.57,44.04,1011.87,227.5,-420.0,210.0
9628,-23.06,43.68,1012.11,385.0,-490.0,472.5
9658,-23.3,43.68,1011.62,192.5,-612.5,787.5
9687,-23.42,43.55,1011.38,-367.5,-490.0,822.5
9717,-23.06,43.43,1011.62,157.5,-560.0,1400.0
9746,-21.96,43.55,1011.75,227.5,-542.5,1172.5
9776,-20.25,44.41,1011.38,140.0,-315.0,630.0
9805,-18.42,44.9,1011.14,-927.5,210.0,-490.0
9835,-17.57,44.77,1011.87,-262.5,52.5,-910.0
9864,-17.45,44.41,1012.84,227.5,262.5,-752.5
9894,-17.69,44.16,1013.21,735.0,105.0,-665.0
9923,-18.3,44.04,1012.36,682.5,-367.5,-262.5
9952,-18.91,44.41,1011.14,-245.0,-280.0,-105.0
9981,-19.76,44.53,1010.4,-665.0,-402.5,-210.0
10010,-20.74,43.8,1010.89,-962.5,-210.0,367.5
10039,-21.23,42.94,1012.36,87.5,-770.0,752.5
10068,-20.86,42.7,1013.45,787.5,-525.0,910.0
10098,-19.89,43.07,1013.33,857.5,-507.5,420.0
10127,-18.79,43.68,1012.36,385.0,-665.0,157.5
10157,-17.81,44.29,1011.62,-367.5,-280.0,-245.0
10186,-17.57,44.16,1011.38,-52.5,-875.0,-682.5
10216,-17.93,43.68,1011.38,-770.0,17.5,35.0
10245,-18.06,42.7,1012.36,-367.5,-122.5,332.5
10275,-17.32,41.97,1013.7,560.0,-280.0,595.0
10304,-15.62,42.58,1014.31,1155.0,-262.5,140.0
10334,-14.03,43.68,1013.58,665.0,157.5,-1032.5
10363,-13.79,44.16,1012.6,-332.5,612.5,-1382.5
10393,-13.91,43.8,1012.11,-437.5,367.5,-875.0
10422,-13.54,43.19,1012.84,-367.5,0.0,-1435.0
10451,-13.79,43.07,1014.31,927.5,-227.5,-1487.5
10480,-15.01,43.19,1014.8,997.5,682.5,-910.0
10509,-16.71,43.07,1013.82,717.5,525.0,-577.5
10539,-18.67,42.82,1012.6,-17.5,262.5,140.0
10568,-20.13,42.58,1011.62,-70.0,-455.0,595.0
10598,-21.11,42.94,1010.65,-332.5,-980.0,857.5
10627,-21.72,43.07,1010.53,-1610.0,-280.0,1277.5
10656,-21.59,42.7,1012.11,-507.5,-612.5,1172.5
10685,-20.98,42.33,1013.21,665.0,-595.0,1155.0
10715,-20.5,42.46,1013.09,420.0,-805.0,630.0
10744,-20.25,42.46,1012.84,-192.5,-227.5,840.0
10774,-19.76,41.97,1012.84,630.0,-1067.5,770.0
10803,-18.79,41.85,1012.48,-87.5,-787.5,612.5
10833,-17.81,41.72,1012.84,280.0,-735.0,665.0
10862,-16.47,41.85,1012.84,542.5,-717.5,402.5
10892,-15.13,42.33,1012.6,-17.5,-87.5,227.5
10921,-14.15,42.94,1012.48,105.0,-420.0,-647.5
10950,-14.15,43.19,1012.6,-105.0,87.5,-647.5
10979,-14.27,43.19,1012.48,87.5,-35.0,-560.0
11008,-15.13,42.82,1012.11,0.0,-402.5,-490.0
11038,-15.74,42.46,1011.62,-70.0,-332.5,577.5
11067,-15.49,42.46,1011.26,-525.0,-612.5,280.0
11096,-15.62,42.7,1011.5,-385.0,-962.5,-35.0
11125,-15.25,42.46,1012.11,-297.5,-350.0,507.5
11155,-14.64,41.85,1013.58,0.0,-157.5,-70.0
11184,-14.88,41.36,1014.43,1120.0,-542.5,245.0
11214,-14.88,41.11,1013.82,665.0,-17.5,717.5
11243,-14.4,41.24,1012.6,385.0,-630.0,227.5
11273,-13.91,41.85,1011.5,-192.5,-787.5,192.5
11302,-13.18,42.33,1010.89,-787.5,-297.5,280.0
11332,-12.69,42.46,1011.14,-647.5,-700.0,-262.5
11361,-12.2,42.21,1011.62,-437.5,-385.0,105.0
11391,-11.71,41.72,1012.23,-297.5,-332.5,-157.5
11420,-11.22,41.11,1013.09,87.5,-175.0,-87.5
11449,-10.98,40.75,1013.7,577.5,-262.5,-122.5
11478,-10.98,40.63,1013.58,682.5,-490.0,-227.5
11507,-10.98,40.5,1013.09,-17.5,-35.0,122.5
11537,-10.98,40.26,1013.09,-192.5,-157.5,-70.0
11566,-10.98,39.77,1013.82,175.0,280.0,472.5
11596,-10.25,39.89,1013.94,630.0,70.0,280.0
11625,-9.64,40.14,1013.58,157.5,210.0,-262.5
11655,-9.03,40.02,1012.84,35.0,52.5,-280.0
11684,-8.54,40.02,1012.6,-420.0,122.5,-595.0
11714,-8.3,40.14,1012.84,175.0,-297.5,-665.0
11743,-8.17,40.26,1012.97,157.5,-35.0,-665.0
11773,-8.66,40.02,1012.48,472.5,-420.0,-560.0
11802,-9.03,39.77,1011.75,-577.5,385.0,227.5
11832,-9.03,39.77,1012.11,-315.0,-140.0,-367.5
11861,-9.03,39.77,1012.48,175.0,-227.5,-350.0
11891,-9.27,39.65,1012.97,122.5,-105.0,-490.0
11920,-10.0,39.41,1013.21,770.0,-420.0,-542.5
11949,-10.98,39.04,1013.33,192.5,157.5,210.0
11979,-11.1,38.55,1013.09,980.0,-1225.0,-35.0
12008,-10.86,38.67,1012.6,437.5,-910.0,175.0
12038,-10.37,39.04,1012.48,175.0,-1050.0,-87.5
12067,-9.88,39.28,1012.84,437.5,-1067.5,105.0
12097,-9.39,39.65,1012.72,455.0,-437.5,-175.0
12126,-9.27,39.77,1012.23,245.0,-525.0,-350.0
12156,-9.52,39.53,1012.36,-245.0,-70.0,227.5
12185,-9.27,39.28,1012.84,192.5,-350.0,157.5
12215,-8.78,39.16,1013.33,332.5,-122.5,385.0
12244,-8.05,39.04,1012.97,665.0,-385.0,402.5
12274,-6.71,39.77,1012.23,105.0,-437.5,52.5
12303,-5.25,40.99,1012.11,-507.5,385.0,-542.5
12333,-4.64,41.72,1012.6,-175.0,280.0,-1627.5
12362,-5.61,41.48,1013.09,-70.0,665.0,-1347.5
12392,-7.32,40.75,1013.33,315.0,35.0,-805.0
12422,-8.78,40.02,1013.21,332.5,-175.0,-122.5
12451,-9.52,39.65,1013.33,315.0,-297.5,577.5
12481,-9.52,39.53,1013.21,630.0,-630.0,857.5
12510,-8.66,40.02,1012.36,210.0,-682.5,437.5
12540,-7.56,40.63,1011.87,-420.0,-525.0,-35.0
12569,-6.83,40.75,1012.36,-315.0,-262.5,-245.0
12599,-6.71,40.63,1013.09,525.0,-752.5,-385.0
12628,-6.95,40.38,1013.58,472.5,-245.0,-175.0
12658,-7.32,40.38,1013.33,472.5,-280.0,140.0
12687,-7.32,40.75,1012.6,-70.0,-280.0,105.0
12717,-7.08,40.99,1012.36,-280.0,-612.5,-70.0
12746,-6.95,40.99,1012.36,87.5,-647.5,175.0
12776,-6.71,40.99,1012.11,-262.5,-542.5,87.5
12805,-6.59,40.75,1012.36,-297.5,-472.5,245.0
12835,-6.34,40.75,1012.72,245.0,-962.5,122.5
12864,-5.86,40.75,1012.97,140.0,-700.0,87.5
12894,-5.12,40.75,1013.21,262.5,-525.0,157.5
12924,-4.64,40.75,1013.33,-70.0,-420.0,-315.0
12953,-4.27,40.5,1013.33,525.0,-735.0,-122.5
12982,-3.9,40.38,1013.45,-122.5,-140.0,-17.5
13011,-3.66,40.38,1013.82,612.5,-857.5,-192.5
13041,-3.29,40.75,1013.94,595.0,70.0,420.0
13070,-2.68,41.24,1013.33,455.0,-350.0,-140.0
13100,-2.68,41.24,1012.84,-472.5,140.0,-192.5
13129,-2.93,40.75,1012.97,-210.0,-210.0,35.0
13159,-2.68,40.5,1013.7,70.0,-175.0,297.5
13188,-2.2,40.75,1014.06,770.0,-437.5,105.0
13218,-1.46,41.24,1013.58,315.0,17.5,122.5
13247,-0.49,41.72,1012.97,-157.5,-52.5,-402.5
13277,-0.24,41.72,1012.97,-157.5,-367.5,-822.5
13306,-0.37,41.24,1013.58,87.5,-52.5,-350.0
13336,-0.61,41.11,1013.82,350.0,-87.5,-385.0
13365,-0.98,40.99,1013.82,157.5,122.5,-175.0
13395,-1.46,41.11,1013.33,157.5,-175.0,-17.5
13424,-1.83,41.24,1013.09,-192.5,-140.0,175.0
13453,-1.83,41.36,1012.97,192.5,-297.5,472.5
13483,-1.34,41.48,1012.84,-140.0,-175.0,175.0
13512,-0.98,41.48,1013.09,-122.5,-17.5,157.5
13542,-0.73,41.24,1013.45,262.5,-350.0,-122.5
13571,-0.49,41.11,1013.7,140.0,-52.5,52.5
13601,0.0,41.11,1013.82,560.0,-245.0,-35.0
13630,0.37,41.6,1013.45,612.5,-192.5,-280.0
13660,0.61,41.97,1012.36,-105.0,-227.5,-577.5
13689,0.12,41.72,1011.87,-910.0,210.0,-297.5
13719,-0.49,41.24,1012.6,-297.5,-192.5,0.0
13748,-1.22,40.75,1013.58,367.5,-245.0,367.5
13778,-1.71,40.63,1013.45,630.0,-542.5,490.0
13807,-1.46,40.75,1012.97,-122.5,-70.0,752.5
13837,-0.61,40.87,1012.97,122.5,-157.5,595.0
13866,0.49,41.24,1012.97,192.5,-245.0,-17.5
13896,1.59,40.99,1013.33,-437.5,490.0,-402.5
13925,2.07,40.87,1013.58,752.5,-472.5,-787.5
13954,2.07,41.24,1013.21,175.0,87.5,-560.0
13984,1.71,41.48,1012.84,612.5,-437.5,-840.0
14013,1.1,41.97,1011.99,35.0,-52.5,-770.0
14043,0.24,41.97,1011.62,-875.0,210.0,-472.5
14072,-0.85,41.48,1012.11,192.5,-1137.5,-542.5
14101,-1.95,40.75,1012.36,-52.5,-70.0,612.5
14130,-2.32,40.26,1012.6,245.0,-455.0,577.5
14160,-2.2,40.02,1012.36,70.0,-280.0,962.5
14189,-1.59,40.02,1012.23,17.5,-542.5,822.5
14219,-0.73,40.26,1012.23,122.5,-595.0,455.0
14248,0.12,40.63,1012.6,-70.0,192.5,367.5
14278,0.73,40.75,1012.48,472.5,-525.0,-17.5
14307,1.22,40.75,1012.11,-140.0,-157.5,227.5
14337,1.95,40.75,1012.23,157.5,-595.0,-262.5
14366,2.68,41.11,1012.84,-35.0,245.0,-420.0
14396,2.93,41.48,1013.45,455.0,210.0,-1102.5
14425,2.07,41.36,1013.7,350.0,612.5,-1067.5
14455,0.49,40.75,1013.58,717.5,105.0,-262.5
14485,-0.98,40.14,1013.09,507.5,-332.5,245.0
14514,-1.83,39.89,1012.36,385.0,-805.0,892.5
14544,-1.22,39.89,1011.87,87.5,-682.5,1382.5
14573,0.37,40.63,1011.62,105.0,-910.0,542.5
14603,1.83,41.72,1011.14,-367.5,-262.5,-140.0
14632,2.44,42.09,1010.89,-752.5,-122.5,-840.0
14662,1.71,41.6,1011.38,-787.5,52.5,-472.5
14691,0.85,40.99,1012.6,-35.0,-437.5,-35.0
14721,0.24,40.38,1013.21,297.5,-210.0,455.0
14750,-0.12,40.14,1012.84,437.5,-525.0,595.0
14780,0.0,40.02,1012.11,-350.0,-105.0,980.0
14809,0.73,40.14,1011.87,-455.0,-577.5,612.5
14839,1.71,40.26,1012.48,-455.0,-385.0,140.0
14868,2.56,40.14,1013.7,105.0,-245.0,-87.5
14898,3.29,40.02,1014.19,455.0,-70.0,-420.0
14928,3.29,39.77,1014.06,332.5,-87.5,-507.5
14958,2.93,39.53,1013.58,227.5,122.5,105.0
14988,2.44,39.41,1013.33,105.0,-157.5,52.5
15017,1.95,39.41,1012.84,262.5,-577.5,227.5
15047,1.95,39.53,1012.23,-245.0,-227.5,682.5
15076,2.44,39.53,1012.36,-665.0,-35.0,262.5
15106,2.68,39.28,1013.33,-105.0,-17.5,210.0
15135,3.05,38.92,1014.06,315.0,122.5,105.0
15165,3.17,38.67,1014.55,542.5,52.5,-122.5
15194,3.05,38.67,1014.06,647.5,-140.0,122.5
15224,3.17,38.67,1013.09,52.5,-87.5,105.0
15253,3.54,38.67,1013.09,-367.5,17.5,-87.5
15283,3.9,38.55,1013.94,87.5,157.5,-420.0
15312,3.78,38.19,1014.92,892.5,402.5,-210.0
15342,3.42,38.06,1014.67,1417.5,-140.0,-35.0
15371,2.93,38.31,1013.21,595.0,-280.0,-105.0
15401,2.68,38.67,1011.99,-157.5,-52.5,227.5
15430,2.68,39.16,1011.38,-140.0,-280.0,157.5
15460,2.93,39.41,1011.5,-560.0,17.5,0.0
