acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
20.01,195.69,991.86,857.5,-437.5,-227.5
19.89,195.93,991.86,752.5,-262.5,-87.5
20.01,196.18,991.62,647.5,35.0,-245.0
20.13,196.54,991.37,577.5,70.0,-542.5
20.01,196.79,991.25,385.0,140.0,-735.0
19.64,196.91,991.01,455.0,52.5,-612.5
19.28,196.79,990.64,227.5,-70.0,-420.0
19.03,196.42,990.52,35.0,-105.0,-140.0
19.03,195.93,990.52,-87.5,122.5,105.0
19.28,195.69,990.76,70.0,192.5,-105.0
19.52,195.69,991.01,332.5,-472.5,-367.5
19.89,195.93,991.37,350.0,-420.0,-350.0
20.25,196.18,991.86,525.0,35.0,-315.0
20.74,196.66,992.1,1067.5,70.0,-682.5
20.98,196.91,992.1,1470.0,-420.0,-1295.0
20.86,197.27,991.62,1190.0,-332.5,-1592.5
20.25,197.4,990.76,280.0,17.5,-1435.0
19.28,197.4,990.15,-227.5,-367.5,-1172.5
18.18,197.03,989.91,-122.5,-682.5,-822.5
17.32,196.54,990.03,-297.5,-350.0,-227.5
16.47,195.93,990.4,-315.0,-70.0,210.0
15.74,195.69,990.88,420.0,-542.5,420.0
15.25,195.44,991.13,1050.0,-1050.0,752.5
15.25,195.44,991.37,857.5,-525.0,1137.5
15.62,195.57,991.62,595.0,315.0,1260.0
16.23,195.93,991.62,1085.0,87.5,1032.5
16.84,196.66,991.37,1067.5,-367.5,542.5
17.69,197.27,990.76,455.0,-630.0,-35.0
18.3,197.88,990.4,227.5,-735.0,-332.5
18.79,198.13,990.27,227.5,-490.0,-490.0
18.91,198.25,989.91,175.0,-367.5,-752.5
18.79,198.25,989.66,-210.0,-577.5,-1015.0
18.42,197.88,989.66,-472.5,-367.5,-910.0
17.69,197.27,989.91,-157.5,-192.5,-245.0
16.96,196.79,990.03,70.0,-175.0,402.5
16.47,196.54,990.15,210.0,-420.0,665.0
16.23,196.66,990.15,420.0,-980.0,770.0
16.35,196.91,990.27,262.5,-875.0,787.5
16.59,197.27,990.52,140.0,-525.0,682.5
16.96,197.52,990.64,262.5,-385.0,507.5
17.32,197.64,990.52,385.0,-402.5,157.5
17.69,197.88,990.27,402.5,-612.5,-262.5
17.93,197.88,989.91,297.5,-822.5,-297.5
18.06,197.64,989.42,-157.5,-822.5,-192.5
18.3,197.64,989.42,-612.5,-542.5,-140.0
18.54,197.52,989.91,-472.5,-297.5,-210.0
18.54,197.4,990.4,-52.5,-350.0,-157.5
18.67,197.27,990.88,157.5,-402.5,-227.5
18.54,197.15,991.13,490.0,-472.5,-315.0
18.3,197.03,991.37,875.0,-385.0,-192.5
17.93,196.91,991.13,822.5,-297.5,105.0
17.57,196.91,990.88,560.0,-507.5,210.0
17.32,196.91,990.52,210.0,-630.0,332.5
17.08,196.91,990.4,52.5,-437.5,560.0
17.08,196.79,990.27,245.0,-420.0,682.5
17.2,196.79,990.15,245.0,-805.0,472.5
17.57,196.79,990.15,210.0,-962.5,227.5
17.57,196.91,990.15,175.0,-402.5,402.5
17.69,197.15,990.15,385.0,-437.5,507.5
17.57,197.27,989.91,402.5,-1015.0,245.0
17.57,197.4,989.54,-122.5,-1120.0,227.5
17.57,197.27,989.54,-542.5,-297.5,717.5
17.81,197.15,989.79,-455.0,52.5,840.0
18.3,197.03,990.03,105.0,-752.5,420.0
19.03,197.03,990.27,-17.5,-945.0,87.5
19.76,197.15,990.64,35.0,-682.5,-262.5
20.25,197.27,991.01,455.0,-770.0,-367.5
20.5,197.4,991.25,367.5,-787.5,-665.0
20.86,197.15,991.62,332.5,-420.0,-630.0
21.23,196.54,991.98,910.0,-157.5,-227.5
21.84,196.18,992.1,927.5,192.5,-245.0
22.57,195.93,992.1,752.5,402.5,-840.0
22.81,196.3,992.1,1015.0,105.0,-1260.0
22.69,196.91,991.74,1067.5,-175.0,-1470.0
22.45,197.4,991.37,682.5,-52.5,-1312.5
22.2,198.01,990.88,385.0,0.0,-1172.5
21.72,198.25,990.27,332.5,-105.0,-1225.0
21.35,198.37,989.91,0.0,210.0,-1312.5
20.74,198.13,989.42,-332.5,315.0,-1312.5
19.89,197.52,989.3,-490.0,87.5,-1172.5
19.03,196.79,989.66,-490.0,227.5,-665.0
18.18,196.05,990.4,-262.5,560.0,87.5
17.81,195.57,991.37,17.5,682.5,700.0
18.06,195.44,992.35,630.0,875.0,665.0
18.67,195.69,993.2,1732.5,647.5,280.0
19.4,196.3,993.32,2432.5,787.5,17.5
19.89,197.52,992.35,2117.5,805.0,-525.0
20.01,198.74,990.52,1260.0,-262.5,-1400.0
19.52,199.71,988.57,-227.5,-717.5,-1890.0
18.54,199.84,987.35,-1312.5,-630.0,-1750.0
17.08,199.35,986.49,-1645.0,-1295.0,-1260.0
15.62,198.25,986.37,-1890.0,-1785.0,-490.0
14.4,196.91,987.22,-1995.0,-1295.0,402.5
13.18,195.69,988.69,-1015.0,-752.5,1242.5
12.2,194.83,990.27,437.5,-1050.0,1750.0
11.59,194.35,991.37,997.5,-857.5,2152.5
11.22,193.98,992.23,980.0,-227.5,2677.5
11.1,193.98,992.59,1540.0,-105.0,3062.5
11.35,194.22,992.47,2012.5,-437.5,3220.0
11.96,194.83,991.86,1312.5,-420.0,3272.5
12.93,195.69,991.01,507.5,-437.5,3097.5
14.15,196.42,990.4,385.0,-805.0,2572.5
15.74,197.27,989.91,420.0,-997.5,1907.5
17.32,197.88,989.42,87.5,-752.5,1172.5
18.42,198.37,988.93,-87.5,-1050.0,472.5
19.15,198.74,988.44,-210.0,-1172.5,87.5
19.52,198.98,987.96,-770.0,-910.0,-122.5
19.76,198.86,987.71,-1505.0,-1120.0,-245.0
20.01,198.37,988.2,-1715.0,-1347.5,-192.5
20.37,197.64,989.66,-1015.0,-822.5,0.0
20.74,197.03,991.25,280.0,87.5,280.0
21.23,196.91,992.35,1242.5,507.5,105.0
21.84,197.15,992.59,1522.5,52.5,-385.0
22.45,197.64,992.35,945.0,52.5,-787.5
22.81,197.88,992.1,490.0,437.5,-805.0
23.18,198.25,991.86,647.5,385.0,-910.0
23.55,198.62,991.25,630.0,-140.0,-1417.5
23.55,198.62,990.52,227.5,-455.0,-1977.5
23.18,198.62,989.91,-70.0,-402.5,-2012.5
22.33,198.49,989.42,-280.0,-315.0,-1627.5
21.59,198.25,989.18,-717.5,-402.5,-1452.5
20.98,197.52,989.42,-1085.0,-332.5,-1347.5
20.37,196.54,990.27,-700.0,17.5,-945.0
19.89,195.69,991.25,175.0,210.0,-437.5
19.52,195.2,992.1,735.0,350.0,-140.0
19.4,195.08,992.84,1015.0,560.0,-140.0
19.28,195.08,993.57,1662.5,717.5,-35.0
19.52,195.32,993.57,2100.0,892.5,-105.0
19.52,195.81,992.84,1750.0,875.0,-385.0
19.4,196.42,991.62,980.0,525.0,-595.0
19.03,196.91,990.64,315.0,-52.5,-525.0
18.79,197.27,990.03,-210.0,-87.5,-385.0
18.91,197.4,989.91,-297.5,-17.5,-367.5
19.28,197.4,990.15,-227.5,35.0,-700.0
19.76,197.15,990.76,332.5,52.5,-1400.0
19.89,196.91,991.13,840.0,70.0,-1627.5
19.76,197.03,991.13,822.5,402.5,-1522.5
19.4,197.4,990.88,455.0,612.5,-1487.5
19.03,197.76,990.4,175.0,350.0,-1365.0
18.54,198.01,990.15,-262.5,490.0,-1312.5
18.18,198.13,990.03,-17.5,-52.5,-1750.0
17.69,197.88,989.91,280.0,-577.5,-1715.0
17.08,197.52,989.79,-350.0,350.0,-1295.0
16.23,197.15,989.79,-367.5,542.5,-892.5
15.13,196.66,989.66,52.5,-87.5,-595.0
13.91,196.3,989.3,-70.0,-647.5,-227.5
12.93,196.05,988.93,-630.0,-770.0,577.5
12.69,195.93,989.3,-1190.0,-490.0,1225.0
13.3,195.69,990.27,-665.0,-297.5,1067.5
14.52,195.44,991.37,577.5,-595.0,227.5
15.86,195.69,991.98,1295.0,-122.5,-507.5
17.08,196.3,992.23,1207.5,822.5,-1207.5
17.81,197.03,991.86,1260.0,927.5,-2117.5
17.81,197.52,991.13,787.5,490.0,-2677.5
17.45,197.76,990.27,-227.5,630.0,-2747.5
16.59,197.52,989.66,-630.0,507.5,-2362.5
15.37,197.15,989.42,-875.0,-52.5,-1802.5
14.27,196.66,989.79,-927.5,-507.5,-1487.5
13.05,195.93,990.76,-210.0,-700.0,-1050.0
11.96,195.44,991.98,945.0,-297.5,-245.0
10.98,194.96,992.59,1312.5,262.5,315.0
10.25,194.71,992.47,1137.5,-70.0,402.5
9.64,194.35,992.23,1365.0,-717.5,525.0
9.03,194.47,991.86,1575.0,-560.0,1032.5
8.78,194.96,990.88,1172.5,-420.0,1435.0
9.03,195.69,989.91,-52.5,-332.5,1172.5
9.52,196.18,989.42,-665.0,-577.5,315.0
9.76,196.42,989.42,-350.0,-770.0,-122.5
10.13,196.18,989.66,-297.5,-227.5,105.0
10.25,195.81,989.91,-525.0,227.5,280.0
10.13,195.44,990.52,-280.0,-350.0,0.0
9.76,194.71,991.62,455.0,-630.0,245.0
9.03,193.98,992.71,1312.5,280.0,1242.5
8.17,193.86,992.96,1942.5,682.5,2100.0
7.32,194.22,992.35,1557.5,-297.5,2485.0
7.2,194.96,991.49,647.5,-1085.0,2747.5
8.05,195.57,991.13,0.0,-490.0,2992.5
9.64,196.18,991.37,227.5,402.5,2362.5
11.47,197.15,991.37,1085.0,297.5,822.5
12.81,198.13,990.76,822.5,-245.0,-770.0
13.42,198.74,990.15,-157.5,-332.5,-1382.5
13.54,198.62,990.15,-490.0,-262.5,-1137.5
13.54,197.88,990.27,-122.5,-402.5,-752.5
13.54,196.91,990.64,87.5,-577.5,-647.5
13.3,196.3,990.88,402.5,-612.5,-630.0
12.57,196.3,990.88,945.0,-700.0,-210.0
11.47,196.91,990.4,892.5,-787.5,367.5
10.49,197.52,989.42,-297.5,-1172.5,770.0
10.0,197.88,989.18,-1242.5,-1487.5,1032.5
10.49,197.64,990.03,-630.0,-910.0,962.5
11.35,197.4,991.01,245.0,-175.0,595.0
12.2,197.15,991.74,420.0,17.5,-140.0
12.69,196.66,992.35,612.5,-105.0,-700.0
12.81,196.42,993.08,1470.0,157.5,-367.5
12.44,196.42,992.96,1890.0,770.0,192.5
12.2,196.66,991.86,1260.0,332.5,262.5
11.83,197.15,990.4,280.0,-717.5,-35.0
11.35,197.27,989.18,-420.0,-1330.0,-87.5
10.61,197.4,988.57,-927.5,-1487.5,280.0
10.0,197.4,988.57,-1032.5,-1610.0,682.5
9.39,197.4,988.93,-1015.0,-1435.0,1015.0
9.15,197.4,989.79,-332.5,-1365.0,1242.5
9.39,197.27,990.64,70.0,-1190.0,1557.5
10.37,197.15,991.25,87.5,-752.5,1400.0
11.96,196.91,991.86,210.0,-402.5,1067.5
13.66,196.91,992.47,735.0,280.0,507.5
15.37,197.4,992.47,1207.5,630.0,-140.0
16.35,198.37,991.62,787.5,175.0,-1085.0
16.84,199.35,990.27,-350.0,-840.0,-1925.0
16.96,199.35,989.66,-1032.5,-1400.0,-2065.0
16.96,198.62,990.03,-1050.0,-892.5,-1820.0
16.59,197.64,990.88,-665.0,-122.5,-1995.0
15.74,196.54,991.98,140.0,-350.0,-2187.5
14.03,195.44,992.96,875.0,-437.5,-1575.0
11.96,194.59,993.81,1242.5,385.0,-105.0
10.0,194.1,994.06,1277.5,857.5,1470.0
8.54,193.86,994.06,1312.5,350.0,2310.0
8.05,193.98,994.18,1505.0,35.0,2642.5
8.3,194.22,994.3,1662.5,157.5,2642.5
9.03,194.71,994.06,1697.5,140.0,2362.5
9.88,195.69,993.69,2100.0,-227.5,1820.0
10.98,196.79,992.59,2117.5,-577.5,1312.5
12.32,197.76,991.13,910.0,-875.0,822.5
13.91,198.49,990.15,-525.0,-542.5,17.5
15.25,198.74,989.91,-560.0,-315.0,-980.0
16.1,198.86,989.91,52.5,-682.5,-1610.0
16.35,198.86,990.03,-192.5,-227.5,-1557.5
16.23,198.62,990.4,-385.0,717.5,-1365.0
15.62,198.25,991.01,385.0,752.5,-1365.0
14.64,198.01,991.37,752.5,612.5,-1207.5
13.18,197.76,991.37,175.0,787.5,-612.5
11.22,197.4,991.49,157.5,682.5,437.5
9.52,197.4,991.49,665.0,70.0,1592.5
8.17,197.64,991.01,577.5,-892.5,2362.5
7.81,198.13,990.64,105.0,-1347.5,2642.5
8.78,198.49,990.64,0.0,-892.5,2310.0
10.37,198.86,990.64,315.0,-140.0,1522.5
12.32,199.1,990.52,402.5,210.0,402.5
14.03,199.47,990.15,-157.5,437.5,-735.0
15.13,199.71,989.79,-455.0,17.5,-1522.5
15.49,199.71,989.54,-787.5,-560.0,-1732.5
15.37,199.35,989.66,-1120.0,-595.0,-1400.0
14.88,198.62,990.4,-577.5,-735.0,-927.5
14.4,198.01,991.01,420.0,-1155.0,-595.0
14.03,197.52,991.37,822.5,-1102.5,-420.0
13.42,197.4,991.37,577.5,-787.5,-245.0
12.93,197.4,991.62,332.5,-577.5,87.5
12.57,197.4,992.1,350.0,-157.5,87.5
12.44,197.4,992.59,927.5,210.0,-52.5
12.2,197.52,992.59,1225.0,402.5,-35.0
11.96,197.64,992.23,630.0,455.0,-52.5
11.83,197.76,991.74,612.5,70.0,-52.5
11.47,197.88,991.25,910.0,-315.0,157.5
11.47,198.13,990.64,245.0,-122.5,437.5
11.59,198.49,990.15,-542.5,-87.5,122.5
11.59,198.74,990.03,-245.0,-682.5,-245.0
11.47,198.74,990.15,140.0,-892.5,-122.5
11.59,198.62,990.15,-105.0,-332.5,227.5
11.83,198.49,990.4,-455.0,-227.5,175.0
12.44,198.13,990.88,140.0,-717.5,-262.5
12.93,198.13,991.37,647.5,-420.0,-560.0
13.42,198.25,991.74,525.0,490.0,-542.5
13.42,198.62,991.62,595.0,437.5,-857.5
13.18,198.98,991.13,630.0,-437.5,-1155.0
12.69,199.1,990.4,35.0,-682.5,-1102.5
11.96,199.1,990.03,-752.5,-227.5,-647.5
11.1,198.49,990.03,-770.0,-385.0,-245.0
10.61,197.88,990.4,-455.0,-665.0,35.0
10.25,197.15,991.13,-245.0,-227.5,385.0
10.13,196.79,991.86,280.0,140.0,665.0
10.13,196.54,992.59,892.5,315.0,840.0
10.25,196.66,992.84,1102.5,297.5,735.0
10.61,197.03,992.59,997.5,175.0,490.0
10.98,197.4,992.35,822.5,227.5,315.0
11.35,197.76,991.86,612.5,192.5,140.0
11.47,198.13,991.25,245.0,-157.5,-297.5
11.47,198.37,990.64,87.5,-595.0,-647.5
11.22,198.62,990.27,-280.0,-577.5,-507.5
10.98,198.49,990.15,-770.0,-420.0,-262.5
10.74,198.13,990.64,-437.5,-560.0,-210.0
10.61,197.76,991.37,262.5,-630.0,-245.0
10.49,197.4,991.98,822.5,-122.5,-140.0
10.37,197.4,992.1,945.0,-122.5,-105.0
10.0,197.4,992.1,805.0,-525.0,-122.5
9.52,197.4,991.86,507.5,-507.5,210.0
9.27,197.52,991.86,332.5,-122.5,507.5
8.91,197.64,991.62,472.5,-577.5,577.5
8.78,197.64,991.49,857.5,-787.5,525.0
8.66,197.64,991.01,612.5,-490.0,700.0
8.66,197.76,990.4,-70.0,-612.5,700.0
8.91,197.64,990.15,-385.0,-665.0,630.0
9.15,197.64,990.52,-175.0,-367.5,752.5
9.52,197.76,990.76,227.5,-87.5,787.5
10.0,197.88,990.88,70.0,-420.0,367.5
10.49,197.88,991.13,-35.0,-630.0,-35.0
10.86,197.64,991.62,560.0,-490.0,-17.5
11.1,197.64,991.74,1225.0,-280.0,122.5
11.47,197.88,991.37,647.5,-52.5,-105.0
11.71,198.01,991.01,87.5,-105.0,-472.5
11.71,198.01,990.88,297.5,-332.5,-612.5
11.47,197.88,990.88,577.5,-350.0,-367.5
11.35,197.76,990.88,350.0,-70.0,-70.0
11.22,197.76,990.88,105.0,87.5,-122.5
10.98,197.76,991.13,630.0,-332.5,-350.0
10.74,197.88,991.25,997.5,-525.0,-227.5
10.25,197.88,991.01,682.5,-192.5,52.5
9.88,197.88,990.64,490.0,-280.0,245.0
9.76,198.01,990.4,507.5,-665.0,280.0
9.76,198.13,990.15,175.0,-490.0,315.0
9.88,198.13,990.15,122.5,-245.0,332.5
10.25,198.25,990.15,420.0,-350.0,122.5
10.49,198.49,989.91,507.5,-437.5,-87.5
10.61,198.74,989.66,122.5,-420.0,-157.5
10.86,198.86,989.42,-315.0,-157.5,-192.5
11.1,198.74,989.54,-175.0,-192.5,-280.0
11.35,198.62,989.66,245.0,-367.5,-490.0
11.22,198.62,989.66,315.0,-157.5,-525.0
10.98,198.62,989.42,-140.0,140.0,-332.5
10.49,198.74,989.3,-297.5,-157.5,-192.5
10.0,198.62,989.42,-385.0,-227.5,70.0
10.0,198.13,989.91,-280.0,35.0,315.0
10.0,197.76,990.4,140.0,455.0,402.5
10.13,197.64,991.01,315.0,857.5,525.0
10.13,197.64,991.25,35.0,2187.5,1225.0
10.25,197.76,991.25,385.0,980.0,612.5
10.49,198.01,991.13,1102.5,-630.0,-542.5
10.74,197.88,991.13,770.0,-175.0,-420.0
10.86,197.64,991.13,175.0,1260.0,-70.0
10.98,197.52,990.88,630.0,735.0,-367.5
10.74,197.64,990.64,805.0,-245.0,-840.0
10.25,197.88,990.15,385.0,-420.0,-822.5
9.76,198.13,989.79,-87.5,-87.5,-280.0
9.52,198.49,989.54,87.5,-367.5,-210.0
9.27,198.86,989.18,122.5,-927.5,-630.0
9.15,199.1,988.93,-332.5,-1102.5,-997.5
8.91,199.1,989.18,-525.0,-717.5,-997.5
8.42,198.86,989.18,-175.0,-542.5,-822.5
7.93,198.37,988.93,-437.5,-910.0,-717.5
7.32,197.88,988.93,-560.0,-962.5,-420.0
6.95,197.4,989.18,-332.5,-472.5,297.5
6.59,196.91,989.66,0.0,17.5,787.5
6.34,196.91,989.79,402.5,-385.0,857.5
6.34,196.79,990.15,332.5,-385.0,875.0
6.47,196.79,990.4,525.0,-87.5,980.0
6.59,196.91,990.64,1032.5,-262.5,892.5
6.83,197.15,990.64,1190.0,-560.0,472.5
6.95,197.52,990.15,682.5,-297.5,472.5
7.08,197.76,989.66,105.0,-350.0,507.5
7.32,197.88,989.42,-17.5,-595.0,525.0
7.69,197.88,989.3,-315.0,-210.0,455.0
8.3,197.88,989.42,-367.5,-140.0,140.0
8.91,198.01,989.79,0.0,-402.5,-350.0
9.39,197.88,990.15,385.0,-490.0,-770.0
9.76,197.76,990.4,262.5,0.0,-682.5
9.76,197.64,990.76,157.5,367.5,-717.5
9.76,197.64,990.88,717.5,210.0,-840.0
9.15,197.64,990.64,822.5,-157.5,-857.5
8.54,197.76,990.15,472.5,-402.5,-647.5
7.93,197.64,989.79,-122.5,-402.5,-227.5
7.69,197.27,989.79,-157.5,-210.0,70.0
7.56,196.91,990.03,262.5,-227.5,52.5
7.56,196.66,990.15,367.5,-105.0,-35.0
7.32,196.66,990.27,437.5,-17.5,0.0
7.08,196.91,990.03,717.5,-525.0,140.0
6.83,197.27,989.66,542.5,-840.0,210.0
6.95,197.52,989.3,-192.5,-280.0,227.5
7.32,197.76,989.18,-420.0,-175.0,87.5
7.44,197.88,989.42,-245.0,-332.5,-245.0
7.56,197.88,989.54,-70.0,-455.0,-420.0
7.69,198.01,989.66,-105.0,-297.5,-385.0
7.81,197.88,989.91,-52.5,-280.0,-490.0
7.81,197.88,990.03,280.0,-402.5,-700.0
7.56,197.64,990.15,455.0,-595.0,-577.5
7.44,197.27,990.15,-52.5,-245.0,-315.0
7.2,197.03,990.03,0.0,-227.5,-315.0
6.95,196.91,990.15,192.5,-752.5,-262.5
6.83,196.79,990.15,17.5,-577.5,-157.5
6.59,196.66,990.27,35.0,-350.0,-70.0
6.59,196.66,990.4,297.5,-525.0,0.0
6.47,196.66,990.52,507.5,-367.5,-35.0
6.34,196.66,990.4,315.0,-560.0,17.5
6.1,196.66,990.03,-122.5,-962.5,192.5
5.98,196.66,990.15,-560.0,-927.5,385.0
5.86,196.42,990.88,-175.0,-437.5,542.5
5.73,196.18,991.37,595.0,-682.5,630.0
5.61,195.93,991.62,770.0,-647.5,752.5
5.73,195.69,991.62,420.0,70.0,980.0
5.86,195.57,991.74,805.0,17.5,1102.5
6.1,195.69,991.49,1067.5,-560.0,892.5
6.59,196.18,991.13,472.5,-420.0,682.5
7.08,196.66,990.76,0.0,-262.5,490.0
7.69,197.03,990.52,105.0,-437.5,157.5
8.17,197.27,990.4,297.5,-560.0,-315.0
8.42,197.27,990.27,210.0,-420.0,-490.0
8.42,197.15,990.15,-52.5,-245.0,-455.0
8.05,196.91,990.03,35.0,-367.5,-402.5
7.69,196.79,989.91,17.5,-577.5,-52.5
7.2,196.66,989.79,-350.0,-612.5,332.5
6.95,196.66,989.91,-175.0,-805.0,560.0
7.2,196.66,990.27,-122.5,-665.0,630.0
7.69,196.54,990.76,-105.0,-87.5,437.5
8.05,196.42,991.25,350.0,-280.0,87.5
8.3,196.42,991.74,752.5,-437.5,-122.5
8.3,196.18,991.98,822.5,315.0,227.5
8.3,196.3,991.74,735.0,770.0,717.5
8.42,196.66,991.13,647.5,0.0,332.5
8.66,197.15,990.4,350.0,-717.5,-315.0
8.78,197.64,989.66,-350.0,-577.5,-437.5
9.03,197.88,989.18,-892.5,-192.5,-402.5
9.03,198.01,989.3,-962.5,-297.5,-612.5
9.03,197.88,989.66,-630.0,-577.5,-962.5
8.91,197.52,990.03,-192.5,-630.0,-1032.5
8.3,197.15,990.15,385.0,-840.0,-805.0
7.81,196.54,989.79,-420.0,-560.0,-157.5
7.56,195.93,990.15,-1260.0,-52.5,280.0
7.69,195.32,990.76,-385.0,-227.5,315.0
7.81,194.96,991.62,262.5,-490.0,297.5
7.93,194.96,992.1,420.0,-192.5,227.5
8.17,195.08,992.35,612.5,52.5,192.5
8.3,195.32,992.47,822.5,17.5,-35.0
8.54,195.57,992.23,875.0,-385.0,-262.5
8.54,195.81,991.86,367.5,-297.5,-332.5
8.54,196.05,991.37,-52.5,-105.0,-402.5
8.3,195.93,991.13,52.5,-140.0,-420.0
8.05,195.93,990.88,35.0,-157.5,-280.0
7.93,195.69,990.4,-332.5,-122.5,-192.5
7.81,195.44,990.4,-875.0,-402.5,-192.5
7.93,195.08,990.88,-717.5,-822.5,-350.0
8.05,194.83,991.62,-140.0,-770.0,-192.5
8.17,194.71,992.23,262.5,-175.0,-87.5
8.42,194.71,992.59,612.5,-35.0,-227.5
8.66,194.96,992.71,910.0,-560.0,-577.5
9.03,194.96,992.59,735.0,-490.0,-805.0
9.52,194.96,992.47,52.5,122.5,-717.5
10.25,194.96,992.47,0.0,157.5,-1032.5
11.1,195.08,992.84,507.5,-70.0,-1557.5
11.96,195.2,993.08,612.5,577.5,-1890.0
12.57,195.44,992.96,665.0,997.5,-2450.0
12.57,195.93,992.35,997.5,280.0,-3080.0
12.08,196.3,991.37,665.0,-157.5,-3255.0
11.35,196.42,990.4,-490.0,175.0,-2887.5
10.61,196.05,989.79,-1610.0,735.0,-2152.5
10.13,195.44,989.91,-1837.5,437.5,-1995.0
9.76,194.71,990.76,-1137.5,-105.0,-2152.5
9.64,193.74,992.35,-647.5,980.0,-1347.5
9.64,193.0,994.06,210.0,1330.0,-1102.5
9.64,192.52,995.28,1855.0,87.5,-1890.0
9.15,192.52,995.76,3045.0,-875.0,-2642.5
8.17,192.64,995.52,3360.0,-1207.5,-2765.0
6.59,193.0,994.54,2625.0,-822.5,-2590.0
4.64,193.0,993.08,1750.0,-1155.0,-2345.0
2.2,193.0,991.62,1155.0,-2537.5,-1977.5
-0.24,192.76,990.52,735.0,-2765.0,-1277.5
-2.93,192.88,989.91,927.5,-1732.5,122.5
-5.12,193.25,988.93,822.5,-1190.0,1190.0
-6.71,193.86,987.47,192.5,-2030.0,1190.0
-8.05,193.98,986.37,-542.5,-2712.5,1260.0
-8.91,193.49,985.88,-1907.5,-1767.5,2590.0
-9.15,192.27,986.49,-2555.0,-332.5,4007.5
-8.54,191.3,987.83,-1172.5,-630.0,4497.5
-7.08,190.56,989.18,192.5,-1155.0,4532.5
-5.12,190.69,990.64,227.5,-157.5,4567.5
-3.05,191.05,991.98,787.5,612.5,4392.5
-0.73,191.91,992.59,1662.5,227.5,3797.5
1.46,192.88,992.59,1347.5,17.5,3010.0
3.78,193.74,992.47,612.5,175.0,2432.5
5.86,194.22,992.35,735.0,297.5,1907.5
7.81,194.83,992.1,1102.5,-105.0,1015.0
9.39,195.44,991.49,805.0,-367.5,52.5
10.25,196.05,990.64,402.5,-980.0,-577.5
10.86,196.54,990.15,315.0,-1155.0,-945.0
10.98,196.79,989.54,875.0,-2800.0,-6107.5
10.37,196.91,989.18,10605.0,-12127.5,-4602.5
10.0,196.66,989.18,10220.0,-13107.5,-4812.5
10.25,197.03,988.44,5075.0,-5915.0,-2362.5
10.13,197.52,987.59,245.0,-2537.5,-507.5
10.0,197.76,987.59,1925.0,-4445.0,-840.0
10.13,197.76,988.2,6475.0,-10185.0,-367.5
11.71,197.88,988.81,-2870.0,-2765.0,3867.5
13.91,198.74,989.54,-13720.0,13160.0,7735.0
16.1,199.1,990.52,-10307.5,11567.5,5565.0
18.06,200.2,990.88,717.5,-560.0,-735.0
19.4,201.79,990.03,945.0,-2782.5,-5145.0
18.91,202.4,988.44,-5845.0,4235.0,-3937.5
17.2,201.79,987.47,-9257.5,8050.0,-1050.0
15.49,200.32,987.35,-5862.5,5250.0,-402.5
13.91,198.86,987.59,-2117.5,560.0,-1995.0
12.2,197.15,988.08,-1102.5,-1697.5,-2537.5
10.25,195.2,989.54,-1137.5,-875.0,-1067.5
8.66,193.25,991.86,1050.0,-735.0,1085.0
8.05,192.03,993.93,3202.5,-1470.0,2205.0
8.66,191.78,995.15,3587.5,-1155.0,1977.5
9.76,191.91,995.64,2905.0,-1172.5,1505.0
11.22,192.27,995.76,2275.0,-437.5,1172.5
12.57,192.88,995.4,1785.0,892.5,665.0
13.54,193.98,994.06,1785.0,735.0,-52.5
14.27,194.96,992.1,1330.0,-210.0,-822.5
14.88,195.69,990.15,-1347.5,1015.0,-1190.0
14.64,195.69,988.44,3430.0,-2030.0,-2082.5
13.91,195.81,986.98,3920.0,-6475.0,-2852.5
13.18,195.81,986.49,-1890.0,-1592.5,-2257.5
11.83,195.2,986.98,-4042.5,1662.5,-17.5
10.86,194.35,988.57,-1225.0,-157.5,1242.5
10.86,193.86,990.27,997.5,-1330.0,735.0
11.35,193.49,991.74,910.0,-892.5,245.0
11.71,193.0,993.2,455.0,350.0,490.0
11.96,192.64,994.54,717.5,1890.0,980.0
12.2,192.52,995.4,910.0,3202.5,840.0
12.08,192.52,995.03,3237.5,1837.5,122.5
11.59,193.0,993.57,4690.0,-752.5,-280.0
11.1,193.74,991.37,1767.5,472.5,-192.5
10.37,194.59,989.3,-1032.5,2205.0,542.5
9.52,195.08,987.83,-1697.5,1015.0,770.0
8.91,195.2,987.22,-2030.0,420.0,700.0
8.3,195.2,987.1,-2240.0,1207.5,1155.0
7.81,194.71,987.47,-2047.5,665.0,1435.0
7.32,194.35,988.44,-1050.0,-350.0,1067.5
7.08,193.86,989.79,875.0,-1277.5,1067.5
7.08,193.74,990.64,1400.0,-700.0,1802.5
7.56,193.61,990.88,192.5,805.0,1855.0
7.93,193.49,991.25,910.0,350.0,1155.0
8.3,193.25,991.37,3290.0,-1820.0,472.5
8.42,193.25,991.01,3657.5,-2257.5,297.5
8.54,193.37,990.4,2030.0,-1225.0,717.5
8.78,193.49,990.03,892.5,-542.5,1050.0
9.03,193.74,989.66,542.5,-560.0,1295.0
9.39,194.1,989.42,-70.0,105.0,1155.0
9.76,194.59,989.3,-87.5,-367.5,560.0
10.0,194.96,989.42,1960.0,-2187.5,402.5
10.37,195.32,989.79,2712.5,-2257.5,507.5
