acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
-214.96,38.19,959.65,28297.5,-14315.0,113977.5
-262.06,24.64,962.34,35560.0,-14857.5,154035.0
-291.82,13.66,962.09,37712.5,-5162.5,187862.5
-305.98,4.88,958.92,38622.5,1750.0,214952.5
-305.98,-1.95,952.7,39655.0,3062.5,235305.0
-292.56,-6.71,944.16,39147.5,-1102.5,248622.5
-267.67,-9.15,935.5,37415.0,-8645.0,256550.0
-230.58,-8.17,928.66,38762.5,-14700.0,260085.0
-174.7,-1.34,924.52,41055.0,-13037.5,259717.5
-88.08,17.08,924.52,43400.0,5162.5,241272.5
29.04,49.41,925.74,39270.0,46445.0,187530.0
156.16,90.89,921.34,22330.0,72940.0,118685.0
273.52,137.62,912.32,9082.5,53935.0,56525.0
378.2,185.2,903.78,14490.0,12442.5,1347.5
471.53,227.53,895.48,24272.5,-10657.5,-46847.5
552.29,261.81,884.62,21770.0,-3377.5,-90072.5
616.1,286.94,869.98,9415.0,12425.0,-128065.0
661.85,303.29,853.02,-4480.0,18410.0,-160317.5
691.37,312.44,836.92,-14612.5,14017.5,-192132.5
703.57,313.91,823.74,-20230.0,1470.0,-220377.5
697.35,307.32,813.5,-22697.5,-11760.0,-240765.0
671.24,293.04,806.05,-27667.5,-20405.0,-250040.0
625.49,272.91,802.39,-28717.5,-29365.0,-244037.5
565.1,250.1,802.52,-25672.5,-32812.5,-226275.0
493.61,226.19,805.93,-25725.0,-28490.0,-200865.0
413.46,202.03,813.37,-28507.5,-21280.0,-170432.5
325.5,177.39,823.62,-36015.0,-8575.0,-139265.0
229.36,152.62,836.43,-42332.5,-4252.5,-106820.0
127.86,128.34,852.54,-38377.5,-9677.5,-68005.0
27.82,104.92,871.93,-26250.0,-13387.5,-20265.0
-62.95,84.91,892.92,-10780.0,-10412.5,31290.0
-139.45,70.52,911.95,5005.0,-2607.5,75512.5
-200.81,60.51,925.25,15820.0,2765.0,110705.0
-247.9,53.07,931.59,23730.0,-927.5,141277.5
-282.06,46.6,931.96,29312.5,-8732.5,169767.5
-304.15,39.04,928.66,33040.0,-13632.5,198590.0
-311.59,30.74,922.2,35000.0,-13300.0,225172.5
-303.54,23.55,912.68,32112.5,-8960.0,239137.5
-284.26,17.08,899.75,25620.0,-10850.0,247782.5
-253.27,13.66,887.79,20755.0,-25532.5,259770.0
-200.32,16.1,883.28,26092.5,-37065.0,263270.0
-114.68,26.6,886.09,35210.0,-26600.0,249375.0
7.56,51.12,890.72,37782.5,7455.0,204365.0
150.06,89.55,889.87,22540.0,41982.5,128327.5
285.72,134.69,882.55,3447.5,37170.0,49262.5
401.38,178.12,875.23,-5617.5,8855.0,-19722.5
496.66,213.5,873.15,-1487.5,-4252.5,-71662.5
576.08,241.32,872.54,6230.0,5530.0,-111107.5
642.09,264.01,869.86,5477.5,29312.5,-155575.0
691.86,279.14,865.22,507.5,51380.0,-207987.5
719.07,283.28,857.42,-4795.0,64505.0,-253172.5
720.04,276.09,846.44,-8312.5,64050.0,-282800.0
697.35,260.47,834.6,-10115.0,51975.0,-296240.0
656.85,239.12,823.01,-9537.5,36890.0,-298497.5
600.36,214.23,810.57,-13825.0,25077.5,-293055.0
525.33,186.42,798.12,-26512.5,12687.5,-278005.0
431.88,156.04,789.34,-40057.5,-525.0,-246610.0
324.28,124.2,788.61,-48457.5,-9432.5,-197172.5
209.11,89.91,796.29,-44415.0,-12355.0,-136342.5
92.96,54.29,808.98,-32690.0,-9800.0,-69860.0
-18.3,20.74,821.55,-19775.0,-7367.5,-3552.5
-120.17,-8.66,830.33,-11760.0,-11672.5,62247.5
-206.42,-33.43,836.19,-3500.0,-25970.0,125492.5
-271.08,-53.07,840.82,5057.5,-41930.0,179585.0
-312.56,-67.95,846.44,12862.5,-48842.5,221690.0
-331.96,-78.57,852.17,19477.5,-48580.0,251615.0
-331.47,-86.25,856.44,23432.5,-45430.0,272020.0
-314.64,-91.01,858.64,27790.0,-46550.0,287000.0
-283.16,-90.4,860.34,32637.5,-50715.0,293597.5
-237.29,-83.57,862.17,35577.5,-53235.0,287332.5
-175.31,-70.39,864.98,35980.0,-53532.5,268135.0
-88.69,-47.82,869.13,38570.0,-34895.0,231577.5
22.45,-15.37,869.37,29155.0,16397.5,173162.5
138.35,23.91,864.25,2310.0,60707.5,109480.0
244.61,67.95,860.83,-12810.0,52097.5,56700.0
344.41,113.83,862.3,-87.5,20860.0,8347.5
438.59,157.99,864.13,17797.5,1522.5,-45605.0
520.45,195.81,862.54,27825.0,-8767.5,-98927.5
585.6,224.72,856.81,29417.5,-13142.5,-144760.0
633.67,244.73,846.07,22260.0,-10867.5,-183260.0
664.9,256.93,831.31,4725.0,-4760.0,-219572.5
680.52,260.96,815.45,-20282.5,3220.0,-255307.5
677.47,254.25,803.0,-41790.0,10272.5,-285740.0
653.55,236.8,797.03,-43487.5,10360.0,-298077.5
